Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2,5:19,1,10,OAK 12,0,10,Marshawn Lynch left tackle for 4 yards (tackle by Shaquil Barrett),-0.350,-0.370
2,4:38,2,6,OAK 16,0,10,Derek Carr pass incomplete short right intended for Amari Cooper,-0.370,-0.950
2,4:33,3,6,OAK 16,0,10,Derek Carr pass complete short right to Jalen Richard for 20 yards (tackle by Darian Stewart),-0.950,1.330
2,3:46,1,10,OAK 36,6,10,"Derek Carr pass complete deep right to Johnny Holton for 64 yards, touchdown",1.330,7.000
2,3:36,,,DEN 15,7,10,Giorgio Tavecchio kicks extra point good,0.000,0.000
2,3:36,,,OAK 35,7,10,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
2,3:36,1,10,DEN 25,7,10,Trevor Siemian pass complete short left to Demaryius Thomas for 11 yards (tackle by Sean Smith),0.610,1.330
2,3:06,1,10,DEN 36,7,10,Devontae Booker right guard for 5 yards (tackle by T.J. Carrie),1.330,1.470
2,2:34,2,5,DEN 41,7,10,Devontae Booker right guard for 4 yards (tackle by Cory James),1.470,1.290
2,2:02,3,1,DEN 45,7,10,"C.J. Anderson middle for 2 yards (tackle by Marquel Lee). Penalty on Ronald Leary: Offensive Holding, 10 yards (no play)",1.290,-0.030
2,1:57,3,11,DEN 35,7,10,Trevor Siemian pass complete short right to Jamaal Charles for 14 yards (tackle by Cory James),-0.030,2.190
2,1:29,1,10,DEN 49,7,10,Trevor Siemian pass incomplete deep right intended for Demaryius Thomas,2.190,1.650
2,1:24,2,10,DEN 49,7,10,"Penalty on Ronald Leary: False Start, 5 yards (no play)",1.650,0.970
2,1:24,2,15,DEN 44,7,10,Trevor Siemian pass incomplete short right intended for A.J. Derby,0.970,0.300
2,1:19,3,15,DEN 44,7,10,Trevor Siemian sacked by Bruce Irvin for -4 yards,0.300,0.000
2,1:08,,,,,,Timeout #1 by Oakland Raiders,0.000,0.720
2,1:08,4,19,DEN 40,7,10,"Riley Dixon punts 49 yards, fair catch by Jalen Richard",-0.720,0.370
2,1:00,1,10,OAK 11,7,10,Derek Carr pass incomplete short left intended for Amari Cooper (defended by Bradley Roby),-0.370,-0.780
2,0:56,2,10,OAK 11,7,10,Jalen Richard middle for 7 yards (tackle by Will Parks),-0.780,0.000
2,0:10,,,,,,Timeout #2 by Oakland Raiders,0.000,0.600
2,0:10,3,3,OAK 18,7,10,Jalen Richard middle for no gain (tackle by Brandon Marshall). Penalty on Gabe Jackson: Offensive Holding (Declined),-0.600,-2.240
2,0:04,4,3,OAK 18,7,10,Derek Carr pass incomplete deep right intended for Amari Cooper,-2.240,0.040
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,7,10,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,OAK 25,7,10,"Derek Carr pass complete short right to Seth Roberts for 5 yards (tackle by Chris Harris). Penalty on Marshall Newhouse: Ineligible Downfield Pass, 5 yards (no play)",0.610,0.280
3,14:34,1,15,OAK 20,7,10,Derek Carr pass incomplete deep right intended for Jared Cook,0.280,-0.610
3,14:29,2,15,OAK 20,7,10,Marshawn Lynch right tackle for 1 yard (tackle by Darian Stewart),-0.610,-1.150
3,13:44,3,14,OAK 21,7,10,Derek Carr pass complete short left to Amari Cooper for 1 yard (tackle by Will Parks),-1.150,-1.900
3,13:02,4,13,OAK 22,7,10,"Marquette King punts 58 yards, returned by Isaiah McKenzie for 7 yards (tackle by Nicholas Morrow)",-1.900,-0.740
3,12:48,1,10,DEN 27,7,10,C.J. Anderson middle for 8 yards (tackle by Reggie Nelson),0.740,1.280
3,12:09,2,2,DEN 35,7,10,C.J. Anderson right tackle for 40 yards (tackle by Reggie Nelson),1.280,0.000
3,11:28,,,,,,Timeout #1 by Denver Broncos,0.000,-3.910
3,11:28,1,10,OAK 25,7,10,Trevor Siemian sacked by Khalil Mack for -2 yards,3.910,3.090
3,11:03,2,12,OAK 27,7,10,C.J. Anderson right guard for 5 yards (tackle by Cory James),3.090,3.070
3,10:20,3,7,OAK 22,7,10,Trevor Siemian middle for 4 yards (tackle by Khalil Mack),3.070,2.350
3,9:44,4,3,OAK 18,7,13,Brandon McManus 36 yard field goal good,2.350,3.000
3,9:40,,,DEN 35,7,13,"Brandon McManus kicks off 69 yards, returned by Cordarrelle Patterson for 21 yards (tackle by Will Parks)",0.000,0.060
3,9:33,1,10,OAK 17,7,13,Marshawn Lynch left tackle for 3 yards (tackle by Derek Wolfe),-0.060,-0.060
3,8:50,2,7,OAK 20,7,13,Marshawn Lynch right tackle for -3 yards (tackle by Shaquil Barrett),-0.060,0.000
3,8:03,,,,,,Timeout #1 by Oakland Raiders,0.000,1.250
3,8:03,3,10,OAK 17,7,13,Derek Carr sacked by Derek Wolfe for -8 yards,-1.250,-2.490
3,7:26,4,18,OAK 9,7,13,"Marquette King punts 51 yards, returned by Isaiah McKenzie for 29 yards (tackle by Marquette King)",-2.490,-3.510
3,7:13,1,10,OAK 31,7,13,C.J. Anderson middle for 12 yards (tackle by Karl Joseph),3.510,4.310
3,6:33,1,10,OAK 19,7,13,C.J. Anderson right tackle for -1 yards (tackle by Cory James),4.310,3.630
3,6:15,2,11,OAK 20,7,13,Trevor Siemian sacked by Khalil Mack for -8 yards,3.630,1.880
3,5:48,3,19,OAK 28,7,13,C.J. Anderson left tackle for no gain (tackle by Nicholas Morrow and Bruce Irvin),1.880,1.590
3,5:12,4,19,OAK 28,7,16,Brandon McManus 46 yard field goal good,1.590,3.000
3,5:06,,,DEN 35,7,16,"Brandon McManus kicks off 46 yards, returned by Jon Feliciano for 15 yards (tackle by Zaire Anderson)",0.000,-1.200
3,5:00,1,10,OAK 34,7,16,Derek Carr sacked by Shelby Harris for -4 yards,1.200,0.120
3,4:18,2,14,OAK 30,7,16,EJ Manuel pass complete short right to Lee Smith for 4 yards (tackle by Darian Stewart),0.120,-0.030
3,3:32,3,10,OAK 34,7,16,"Penalty on EJ Manuel: Delay of Game, 5 yards (no play)",-0.030,-0.690
3,3:09,3,15,OAK 29,7,16,EJ Manuel pass complete short left to Cordarrelle Patterson for 4 yards (tackle by Chris Harris),-0.690,-1.180
3,2:32,4,11,OAK 33,7,16,"Marquette King right end for -3 yards (tackle by Jordan Taylor). Penalty on Marquette King: Unsportsmanlike Conduct, 15 yards",-1.180,-4.580
3,2:26,1,10,OAK 15,7,16,Jamaal Charles middle for -1 yards (tackle by Marquel Lee),4.580,3.810
3,1:48,2,11,OAK 16,7,16,Jamaal Charles middle for 3 yards (tackle by Cory James),3.810,3.400
3,1:12,3,8,OAK 13,7,16,Trevor Siemian pass complete short left to Emmanuel Sanders for 9 yards (tackle by Nicholas Morrow),3.400,6.280
3,0:33,1,4,OAK 4,7,16,Trevor Siemian pass complete short middle to Emmanuel Sanders for -10 yards (tackle by Cory James),6.280,3.580
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,14,OAK 14,7,16,Trevor Siemian pass incomplete short left intended for Demaryius Thomas,3.580,3.000
4,14:56,3,14,OAK 14,7,16,Trevor Siemian pass complete short left to C.J. Anderson for 3 yards (tackle by Cory James),3.000,2.700
4,14:14,4,11,OAK 11,7,16,Brandon McManus 29 yard field goal no good,2.700,-0.280
4,14:09,1,10,OAK 20,7,16,Marshawn Lynch right guard for 1 yard (tackle by Von Miller),0.280,-0.130
4,13:36,2,9,OAK 21,7,16,EJ Manuel pass complete short left to Seth Roberts for 5 yards (tackle by Bradley Roby),-0.130,0.000
4,12:53,,,,,,Timeout #2 by Oakland Raiders,0.000,0.160
4,12:53,3,4,OAK 26,7,16,EJ Manuel sacked by Von Miller for -7 yards,-0.160,-2.140
4,12:15,4,11,OAK 19,7,16,"Marquette King punts 49 yards, muffed catch by Isaiah McKenzie, recovered by Isaiah McKenzie and returned for 2 yards (tackle by Cordarrelle Patterson)",-2.140,-1.200
4,12:06,1,10,DEN 34,7,16,Trevor Siemian pass incomplete deep left intended for Demaryius Thomas,1.200,0.660
4,12:01,2,10,DEN 34,7,16,C.J. Anderson right tackle for 4 yards (tackle by Marquel Lee),0.660,0.500
4,11:25,3,6,DEN 38,7,16,Trevor Siemian pass complete short middle to A.J. Derby for 14 yards (tackle by Cory James),0.500,2.390
4,10:49,1,10,OAK 48,7,16,C.J. Anderson right guard for 1 yard (tackle by Khalil Mack),2.390,1.980
4,10:10,2,9,OAK 47,7,16,C.J. Anderson middle for -2 yards (tackle by Marquel Lee),1.980,1.030
4,9:32,3,11,OAK 49,7,16,Trevor Siemian pass complete short left to A.J. Derby for 10 yards (tackle by T.J. Carrie),1.030,0.660
4,8:40,4,1,OAK 39,7,16,"Penalty on Trevor Siemian: Delay of Game, 5 yards (no play)",0.660,0.330
4,8:40,4,6,OAK 44,7,16,Riley Dixon punts 37 yards,0.330,0.380
4,8:30,1,10,OAK 7,7,16,EJ Manuel pass complete short left to Cordarrelle Patterson for 11 yards (tackle by Bradley Roby),-0.380,0.040
4,8:03,1,10,OAK 18,7,16,EJ Manuel pass complete deep left to Jared Cook for 28 yards (tackle by Todd Davis),0.040,1.990
4,7:30,1,10,OAK 46,7,16,EJ Manuel pass complete short middle to Seth Roberts for 22 yards (tackle by Chris Harris),1.990,3.450
4,6:51,1,10,DEN 32,7,16,EJ Manuel pass complete short right to Amari Cooper for 8 yards (tackle by Aqib Talib),3.450,3.980
4,6:13,2,2,DEN 24,7,16,EJ Manuel pass complete short right to Cordarrelle Patterson for 4 yards (tackle by Aqib Talib),3.980,4.240
4,5:42,1,10,DEN 20,7,16,EJ Manuel pass incomplete deep right intended for Jared Cook,4.240,3.690
4,5:36,2,10,DEN 20,7,16,EJ Manuel pass incomplete short left intended for Amari Cooper,3.690,0.000
4,5:32,,,,,,Timeout #3 by Oakland Raiders,0.000,-3.010
4,5:32,3,10,DEN 20,7,16,EJ Manuel pass incomplete deep middle intended for Jared Cook,3.010,2.120
4,5:27,4,10,DEN 20,10,16,Giorgio Tavecchio 38 yard field goal good,2.120,3.000
4,5:23,,,OAK 35,10,16,"Giorgio Tavecchio kicks off 63 yards, returned by Isaiah McKenzie for 12 yards (tackle by Tyrell Adams)",0.000,0.280
4,5:18,1,10,DEN 14,10,16,Trevor Siemian pass incomplete deep right intended for Emmanuel Sanders,-0.280,-0.750
4,5:13,2,10,DEN 14,10,16,C.J. Anderson middle for 2 yards (tackle by Mario Edwards),-0.750,-1.160
4,4:31,3,8,DEN 16,10,16,Trevor Siemian pass complete short right to C.J. Anderson for 5 yards (tackle by Cory James). Penalty on Menelik Watson: Offensive Holding (Declined),-1.160,-1.960
4,4:23,4,3,DEN 21,10,16,"Riley Dixon punts 37 yards, out of bounds",-1.960,-1.730
4,4:16,1,10,OAK 42,10,16,EJ Manuel pass complete short right to Jamize Olawale for 4 yards (tackle by Will Parks),1.730,1.730
4,3:43,2,6,OAK 46,10,16,EJ Manuel pass complete short left to Seth Roberts for 7 yards (tackle by Chris Harris),1.730,2.460
4,2:57,1,10,DEN 47,10,16,EJ Manuel pass incomplete deep left intended for Jared Cook,2.460,1.910
4,2:52,2,10,DEN 47,10,16,EJ Manuel pass complete short right to Jamize Olawale for 9 yards (tackle by Aqib Talib and Darian Stewart),1.910,2.410
4,2:19,3,1,DEN 38,10,16,Jamize Olawale middle for 2 yards (tackle by Darian Stewart),2.410,3.180
4,2:00,1,10,DEN 36,10,16,"Penalty on Seth Roberts: False Start, 5 yards (no play)",3.180,2.850
4,2:00,1,15,DEN 41,10,16,EJ Manuel pass incomplete short left intended for Seth Roberts (defended by Chris Harris),2.850,1.960
4,1:56,2,15,DEN 41,10,16,EJ Manuel pass incomplete deep left intended for Amari Cooper is intercepted by Justin Simmons at DEN-8,1.960,0.380
4,1:46,1,10,DEN 8,10,16,Trevor Siemian kneels for -1 yards,-0.380,-0.850
4,1:09,2,11,DEN 7,10,16,Trevor Siemian kneels for -1 yards,-0.850,-1.650
4,0:36,3,12,DEN 6,10,16,Trevor Siemian kneels for -1 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
