Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,6:37,2,3,CLE 25,0,17,Ray Rice right tackle for no gain (tackle by Kaluka Maiava and Chris Gocong),3.850,3.140
3,5:58,3,3,CLE 25,0,17,Joe Flacco pass incomplete short middle intended for Lee Evans (defended by Joe Haden),3.140,1.900
3,5:54,4,3,CLE 25,0,20,Shayne Graham 43 yard field goal good,1.900,3.000
3,,,,BAL 35,0,20,"Shayne Graham kicks off 49 yards, returned by Josh Cribbs for 17 yards (tackle by Emanuel Cook)",0.000,1.140
3,5:44,1,10,CLE 33,0,20,Seneca Wallace pass incomplete short left intended for Carlton Mitchell,1.140,0.590
3,5:40,2,10,CLE 33,0,20,Seneca Wallace pass incomplete short left intended for Mohamed Massaquoi,0.590,-0.100
3,5:34,3,10,CLE 33,0,20,"Penalty on Shawn Lauvao: False Start, 5 yards (no play)",-0.100,-0.760
3,5:34,3,15,CLE 28,0,20,Seneca Wallace pass complete short right to Evan Moore for 5 yards (tackle by Brendon Ayanbadejo),-0.760,-1.180
3,4:53,4,10,CLE 33,0,20,"Brad Maynard punts 32 yards, fair catch by Lardarius Webb",-1.180,-1.270
3,4:46,1,10,BAL 35,0,20,Ray Rice left guard for 5 yards (tackle by Brian Sanford),1.270,1.400
3,4:09,2,5,BAL 40,0,20,Ray Rice right tackle for -3 yards (tackle by Brian Schaefering),1.400,0.300
3,3:33,3,8,BAL 37,0,20,Joe Flacco pass incomplete deep left intended for Torrey Smith,0.300,-0.910
3,3:27,4,8,BAL 37,6,20,"Sam Koch punts 47 yards, returned by Josh Cribbs for 84 yards, touchdown",-0.910,-7.000
3,,,,BAL 2,7,20,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 35,7,20,"Phil Dawson kicks off 65 yards, touchback",0.000,0.280
3,3:04,1,10,BAL 20,7,20,Ricky Williams right tackle for 5 yards (tackle by D'Qwell Jackson and Joe Haden),0.280,0.410
3,2:26,2,5,BAL 25,7,20,Ricky Williams left guard for 3 yards (tackle by Phil Taylor),0.410,0.100
3,1:49,3,2,BAL 28,7,20,Joe Flacco pass complete short left to Ricky Williams for 3 yards,0.100,1.000
3,1:20,1,10,BAL 31,7,20,Ray Rice left tackle for no gain (tackle by Brian Schaefering),1.000,0.460
3,0:41,2,10,BAL 31,7,20,Joe Flacco up the middle for 33 yards (tackle by Mike Adams),0.460,3.180
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 36,7,20,Ray Rice left end for 3 yards (tackle by Ahtyba Rubin),3.180,3.040
4,14:20,2,7,CLE 33,7,20,Joe Flacco pass incomplete deep middle intended for Lee Evans (defended by Sheldon Brown),3.040,2.350
4,14:15,3,7,CLE 33,7,20,Joe Flacco pass incomplete deep left intended for Lee Evans is intercepted by Sheldon Brown,2.350,-0.280
4,14:07,1,10,CLE 20,7,20,Peyton Hillis right guard for 6 yards (tackle by Ray Lewis and Bernard Pollard),0.280,0.540
4,13:32,2,4,CLE 26,7,20,Seneca Wallace pass incomplete deep right intended for Greg Little,0.540,-0.160
4,13:26,3,4,CLE 26,7,20,Seneca Wallace pass complete short right to Carlton Mitchell for 6 yards (tackle by Jimmy Smith),-0.160,1.070
4,13:00,1,10,CLE 32,7,20,Peyton Hillis right end for 2 yards (tackle by Jimmy Smith),1.070,0.800
4,12:47,2,8,CLE 34,7,20,Peyton Hillis up the middle for 5 yards (tackle by Ray Lewis and Terrell Suggs),0.800,0.760
4,11:58,3,3,CLE 39,7,20,Seneca Wallace pass complete short right to Mohamed Massaquoi for 9 yards (tackle by Jimmy Smith),0.760,2.130
4,11:18,1,10,CLE 48,7,20,Seneca Wallace pass complete short middle to Josh Cribbs for 23 yards (tackle by Bernard Pollard and Ray Lewis),2.130,3.640
4,10:43,1,10,BAL 29,7,20,Peyton Hillis left guard for 15 yards (tackle by Jimmy Smith),3.640,4.650
4,10:11,1,10,BAL 14,7,20,Peyton Hillis right guard for 3 yards (tackle by Ray Lewis and Pernell McPhee),4.650,4.520
4,9:25,,,,7,20,Timeout #1 by Cleveland Browns,0.000,4.520
4,9:25,2,7,BAL 11,7,20,"Seneca Wallace pass incomplete short middle intended for Jordan Cameron (defended by Ray Lewis). Penalty on Ray Lewis: Defensive Pass Interference, 6 yards (no play)",4.520,6.060
4,9:20,1,5,BAL 5,7,20,Peyton Hillis left tackle for -1 yards (tackle by Terrell Suggs),6.060,4.950
4,8:34,,,,7,20,Timeout #2 by Cleveland Browns,0.000,4.950
4,8:34,2,6,BAL 6,7,20,Seneca Wallace pass incomplete short right intended for Jordan Cameron,4.950,4.040
4,8:30,3,6,BAL 6,13,20,"Seneca Wallace pass complete short right to Evan Moore for 6 yards, touchdown",4.040,7.000
4,,,,BAL 2,14,20,Phil Dawson kicks extra point good,0.000,0.000
4,,,,CLE 35,14,20,"Phil Dawson kicks off 62 yards, returned by Tom Zbikowski for 24 yards (tackle by Chris Ogbonnaya)",0.000,0.740
4,8:22,1,10,BAL 27,14,20,"Penalty on Michael Oher: False Start, 5 yards (no play)",0.740,0.410
4,8:16,1,15,BAL 22,14,20,Ray Rice left tackle for -1 yards (tackle by Kaluka Maiava),0.410,-0.610
4,7:41,2,16,BAL 21,14,20,Joe Flacco pass complete short right to Vonta Leach for 6 yards (tackle by Joe Haden),-0.610,-0.490
4,7:03,3,10,BAL 27,14,20,Joe Flacco pass incomplete short left intended for Tandon Doss,-0.490,-1.570
4,6:58,4,10,BAL 27,14,20,Sam Koch punts 46 yards,-1.570,-0.740
4,6:50,1,10,CLE 27,14,20,Peyton Hillis right tackle for 8 yards (tackle by Ray Lewis and Jarret Johnson),0.740,1.280
4,6:18,2,2,CLE 35,14,20,Seneca Wallace pass complete short left to Josh Cribbs for 5 yards (tackle by Chris Carr),1.280,1.600
4,5:38,1,10,CLE 40,14,20,Peyton Hillis right end for 4 yards (tackle by Ray Lewis),1.600,1.590
4,4:59,2,6,CLE 44,14,20,"Seneca Wallace pass incomplete short right intended for Mohamed Massaquoi (defended by Jimmy Smith). Penalty on Shawn Lauvao: Offensive Holding, 10 yards (no play)",1.590,0.240
4,4:51,2,16,CLE 34,14,20,Seneca Wallace pass complete short middle to Evan Moore for 11 yards (tackle by Bernard Pollard),0.240,1.030
4,4:08,3,5,CLE 45,14,20,Seneca Wallace pass incomplete short right intended for Peyton Hillis,1.030,-0.390
4,4:03,,,,14,20,Timeout #3 by Cleveland Browns,0.000,-0.390
4,4:03,4,5,CLE 45,14,20,Seneca Wallace pass complete short left to Peyton Hillis for no gain,-0.390,-2.590
4,3:55,1,10,CLE 45,14,20,Ray Rice left guard for 4 yards (tackle by Usama Young and Jabaal Sheard),2.590,2.580
4,3:14,2,6,CLE 41,14,20,Ray Rice left guard for 3 yards (tackle by Usama Young),2.580,2.280
4,2:32,3,3,CLE 38,14,20,Ray Rice left end for 1 yard (tackle by Chris Gocong and Ahtyba Rubin),2.280,0.790
4,2:00,4,2,CLE 37,14,20,"Penalty on Phil Taylor: Encroachment, 5 yards (no play)",0.790,3.450
4,2:00,1,10,CLE 32,14,20,Joe Flacco kneels for -1 yards,3.450,2.770
4,1:38,2,11,CLE 33,14,20,Joe Flacco kneels for -1 yards,2.770,1.950
4,0:39,3,12,CLE 34,14,20,Joe Flacco kneels for -1 yards,1.950,0.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
