Quarter,Time,Down,ToGo,Location,WAS,STL,Detail,EPB,EPA
2,7:20,3,7,WAS 28,7,0,"Sam Bradford pass incomplete short left intended for Austin Pettis (defended by Adam Carriker). Penalty on Jason Smith: Face Mask (15 Yards), 15 yards (no play)",2.680,0.700
2,7:14,3,22,WAS 43,7,0,"Sam Bradford sacked by Ryan Kerrigan for -7 yards. Sam Bradford fumbles (forced by Ryan Kerrigan), recovered by Barry Cofield at STL-47 and returned for 3 yards (tackle by Rodger Saffold)",0.700,-2.650
2,7:07,1,10,STL 44,7,0,Rex Grossman pass complete short middle to Jabar Gaffney for 17 yards (tackle by Bradley Fletcher),2.650,3.780
2,6:33,1,10,STL 27,7,0,Ryan Torain left tackle for 7 yards (tackle by Darian Stewart),3.780,4.180
2,5:54,2,3,STL 20,13,0,"Ryan Torain left tackle for 20 yards, touchdown",4.180,7.000
2,,,,STL 2,14,0,Graham Gano kicks extra point good,0.000,0.000
2,,,,WAS 35,14,0,"Graham Gano kicks off 63 yards, returned by Austin Pettis for 23 yards (tackle by Graham Gano). Penalty on Danario Alexander: Offensive Holding, 10 yards",0.000,-0.370
2,5:37,1,10,STL 11,14,0,Steven Jackson up the middle for 3 yards (tackle by Rocky McIntosh),-0.370,-0.530
2,5:11,2,7,STL 14,14,0,Sam Bradford pass complete short left to Brandon Gibson for 14 yards (tackle by Josh Wilson),-0.530,0.810
2,4:30,1,10,STL 28,14,0,Steven Jackson right end for 1 yard (tackle by Rocky McIntosh). Penalty on Jason Smith: Illegal Formation (Declined),0.810,0.400
2,4:08,2,9,STL 29,14,0,Sam Bradford pass complete short right to Billy Bajema for 4 yards (tackle by Ryan Kerrigan),0.400,0.230
2,3:26,3,5,STL 33,14,0,Sam Bradford pass complete short right to Lance Kendricks for 8 yards (tackle by DeAngelo Hall),0.230,1.660
2,2:52,1,10,STL 41,14,0,Sam Bradford pass complete short right to Steven Jackson for 6 yards (tackle by DeAngelo Hall),1.660,1.930
2,2:19,2,4,STL 47,14,0,Steven Jackson left tackle for -2 yards (tackle by Rob Jackson),1.930,0.960
2,2:00,3,6,STL 45,14,0,"Penalty on Lance Kendricks: False Start, 5 yards (no play)",0.960,0.300
2,2:00,3,11,STL 40,14,0,"Penalty on Jason Brown: False Start, 5 yards (no play)",0.300,-0.360
2,2:00,3,16,STL 35,14,0,Sam Bradford pass incomplete deep left intended for Danario Alexander,-0.360,-1.040
2,1:54,4,16,STL 35,14,0,"Donnie Jones punts 65 yards, touchback",-1.040,-0.280
,,,,,,,"Replay Assistant challenged the touchback ruling, and the play was upheld.",,
2,1:39,1,10,WAS 20,14,0,Rex Grossman pass incomplete short right intended for Santana Moss,0.280,-0.270
2,1:36,2,10,WAS 20,14,0,Tim Hightower up the middle for 9 yards (tackle by Craig Dahl),-0.270,0.230
2,0:49,,,,14,0,Timeout #1 by Washington Redskins,0.000,0.230
2,0:49,3,1,WAS 29,14,0,Rex Grossman pass incomplete short right intended for Santana Moss (defended by Darian Stewart),0.230,-1.440
2,0:46,4,1,WAS 29,14,0,"Saverio Rocca punts 56 yards, muffed catch by Austin Pettis, recovered by Josh Gordy and returned for no gain. Penalty on Niles Paul: Unnecessary Roughness, 15 yards",-1.440,-0.040
2,0:34,1,10,STL 18,14,0,Sam Bradford sacked by Brian Orakpo and Stephen Bowen for -2 yards,0.040,-0.800
2,0:23,2,12,STL 16,14,0,Steven Jackson right tackle for 1 yard (tackle by Ryan Kerrigan),-0.800,-1.340
Quarter,Time,Down,ToGo,Location,WAS,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 35,14,0,"Josh Brown kicks off 67 yards, returned by Brandon Banks for 20 yards (tackle by Eugene Sims)",0.000,0.040
3,14:56,1,10,WAS 18,14,0,Ryan Torain left tackle for 2 yards (tackle by James Hall),0.040,-0.130
3,14:23,2,8,WAS 20,14,0,Ryan Torain right tackle for 7 yards (tackle by Darian Stewart),-0.130,-0.020
3,13:48,3,1,WAS 27,14,0,Roy Helu left end for 7 yards (tackle by James Hall),-0.020,1.200
3,13:12,1,10,WAS 34,14,0,Ryan Torain right tackle for 39 yards (tackle by Quintin Mikell),1.200,3.780
3,12:26,1,10,STL 27,14,0,Roy Helu right tackle for 1 yard (tackle by James Laurinaitis),3.780,3.370
3,11:42,2,9,STL 26,14,0,Rex Grossman pass incomplete,3.370,2.680
3,11:35,3,9,STL 26,14,0,Rex Grossman pass complete short left to Fred Davis for 6 yards (tackle by Craig Dahl),2.680,2.220
3,11:12,4,3,STL 20,17,0,Graham Gano 38 yard field goal good,2.220,3.000
3,,,,WAS 35,17,0,"Graham Gano kicks off 74 yards, touchback",0.000,0.280
3,11:08,1,10,STL 20,17,0,Sam Bradford pass incomplete short middle intended for Steven Jackson,0.280,-0.270
3,11:03,2,10,STL 20,17,0,Sam Bradford pass incomplete deep right intended for Lance Kendricks,-0.270,-0.960
3,10:57,3,10,STL 20,17,0,Sam Bradford pass incomplete deep right intended for Lance Kendricks,-0.960,-2.030
3,10:52,4,10,STL 20,17,0,"Donnie Jones punts 49 yards, returned by Brandon Banks for -5 yards (tackle by Dominique Curry)",-2.030,-0.670
3,10:42,1,10,WAS 26,17,0,Rex Grossman pass complete short right to Fred Davis for 8 yards (tackle by Brady Poppinga),0.670,1.210
3,10:04,2,2,WAS 34,17,0,Ryan Torain left tackle for 16 yards (tackle by Brady Poppinga),1.210,2.260
3,9:26,1,10,,17,0,Ryan Torain right end for 4 yards (tackle by Darell Scott),2.260,2.250
3,8:39,2,6,STL 46,17,0,Ryan Torain left tackle for 5 yards (tackle by Bradley Fletcher),2.250,2.210
3,7:50,,,,17,0,Timeout #1 by Washington Redskins,0.000,2.210
3,7:50,3,1,STL 41,17,0,Rex Grossman for 2 yards (tackle by Chris Long),2.210,2.980
3,7:28,1,10,STL 39,17,0,Ryan Torain right tackle for 6 yards (tackle by James Laurinaitis),2.980,3.250
3,6:52,2,4,STL 33,17,0,Rex Grossman pass incomplete short middle intended for Santana Moss (defended by Eugene Sims),3.250,2.540
3,6:43,3,4,STL 33,17,0,"Penalty on Rex Grossman: Delay of Game, 5 yards (no play)",2.540,1.880
3,6:43,3,9,STL 38,17,0,"Rex Grossman for no gain. Rex Grossman fumbles, recovered by Tim Hightower at STL-46",1.880,0.200
3,6:10,4,17,STL 46,17,0,"Saverio Rocca punts 29 yards, fair catch by Quinn Porter. Penalty on Dejon Gomes: Offensive Holding, 10 yards",0.200,-0.740
3,6:05,1,10,STL 27,17,0,Steven Jackson up the middle for 3 yards (tackle by Kedric Golston),0.740,0.600
3,5:35,2,7,STL 30,17,0,Sam Bradford sacked by Brian Orakpo for -7 yards,0.600,-1.020
3,5:06,3,14,STL 23,17,0,Sam Bradford pass incomplete deep middle intended for Lance Kendricks,-1.020,-1.830
3,4:59,4,14,STL 23,17,0,"Penalty on Dominique Curry: False Start, 5 yards (no play)",-1.830,-2.240
3,4:59,4,19,STL 18,17,0,"Donnie Jones punts 42 yards, fair catch by Brandon Banks",-2.240,-1.600
3,4:51,1,10,WAS 40,17,0,Tim Hightower right end for 2 yards (tackle by Bradley Fletcher),1.600,1.320
3,4:15,2,8,WAS 42,17,0,Ryan Torain left tackle for no gain (tackle by Chris Long),1.320,0.630
3,3:31,3,8,WAS 42,17,0,Rex Grossman pass complete short right to Santana Moss for 11 yards (tackle by Bradley Fletcher),0.630,2.460
3,2:55,1,10,STL 47,17,0,Ryan Torain left end for 7 yards (tackle by Justin King),2.460,2.860
3,2:19,2,3,STL 40,17,0,Ryan Torain left tackle for 5 yards (tackle by James Hall and James Laurinaitis),2.860,3.250
3,1:39,1,10,STL 35,17,0,"Ryan Torain left guard for 5 yards (tackle by Gary Gibson). Penalty on Will Montgomery: Offensive Holding, 10 yards (no play)",3.250,2.590
3,1:15,1,20,STL 45,17,0,Rex Grossman pass complete short left to Fred Davis for 7 yards (tackle by Brady Poppinga),2.590,2.300
3,0:32,2,13,STL 38,17,0,"Rex Grossman pass complete short left to Santana Moss for 2 yards (tackle by Al Harris). Penalty on Trent Williams: Offensive Holding, 10 yards",2.300,1.220
3,0:07,2,21,STL 46,17,0,Rex Grossman pass complete short middle to Fred Davis for 13 yards (tackle by Quintin Mikell),1.220,2.280
Quarter,Time,Down,ToGo,Location,WAS,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,STL 33,17,0,Rex Grossman pass complete short left to Jabar Gaffney for 8 yards (tackle by Al Harris and Quintin Mikell),2.280,3.910
4,14:18,1,10,STL 25,17,0,"Ryan Torain right tackle for 2 yards (tackle by Justin Bannan). Ryan Torain fumbles (forced by Justin Bannan), recovered by Ryan Torain at STL-23",3.910,3.630
4,13:35,2,8,STL 23,17,0,Ryan Torain up the middle for -3 yards (tackle by Quintin Mikell),3.630,2.540
4,12:45,3,11,STL 26,17,0,Rex Grossman pass incomplete is intercepted by Justin King at STL-18 and returned for 51 yards (tackle by Tim Hightower),2.540,-3.510
4,12:34,1,10,WAS 31,17,0,Sam Bradford pass complete short right to Billy Bajema for 7 yards (tackle by Rocky McIntosh),3.510,3.910
4,12:34,2,3,WAS 24,17,0,Steven Jackson right tackle for 1 yard (tackle by Stephen Bowen),3.910,3.340
4,11:19,3,2,WAS 23,17,0,"Sam Bradford pass complete deep right to Danario Alexander for 15 yards (tackle by DeAngelo Hall). Penalty on DeAngelo Hall: Unnecessary Roughness, 5 yards",3.340,6.510
4,11:05,1,3,WAS 3,17,0,Steven Jackson left guard for -1 yards (tackle by Reed Doughty),6.510,5.340
4,10:28,2,4,WAS 4,17,0,"Sam Bradford pass incomplete short left intended for Brit Miller. Penalty on Rodger Saffold: Offensive Holding, 10 yards (no play)",5.340,3.580
4,10:21,2,14,WAS 14,17,0,Sam Bradford pass incomplete short right intended for Steven Jackson,3.580,3.000
4,10:17,3,14,WAS 14,17,0,Sam Bradford pass incomplete short middle intended for Lance Kendricks,3.000,2.510
4,10:13,4,14,WAS 14,17,3,Josh Brown 32 yard field goal good,2.510,3.000
4,,,,STL 35,17,3,"Josh Brown kicks off 66 yards, returned by Brandon Banks for 15 yards (tackle by Brit Miller)",0.000,-0.280
4,10:03,1,10,WAS 14,17,3,Ryan Torain left tackle for 7 yards (tackle by Ben Leber),-0.280,0.280
4,9:26,2,3,WAS 21,17,3,Ryan Torain left end for no gain (tackle by James Hall),0.280,-0.560
4,8:47,3,3,WAS 21,17,3,Rex Grossman pass incomplete short middle intended for Tim Hightower,-0.560,-1.960
4,8:43,4,3,WAS 21,17,3,"Saverio Rocca punts 40 yards, returned by Quinn Porter for 1 yard (tackle by Niles Paul)",-1.960,-1.600
4,8:32,1,10,STL 40,17,3,Sam Bradford pass complete short right to Austin Pettis for 12 yards (tackle by Kevin Barnes),1.600,2.390
4,8:07,1,10,WAS 48,17,3,Sam Bradford pass complete short left to Danario Alexander for 6 yards (tackle by Josh Wilson),2.390,2.660
4,7:41,2,4,WAS 42,17,3,Sam Bradford pass incomplete short left intended for Danario Alexander,2.660,1.950
4,7:38,3,4,WAS 42,17,3,Sam Bradford pass complete short middle to Austin Pettis for 8 yards (tackle by London Fletcher),1.950,3.310
4,7:10,1,10,WAS 34,17,3,Sam Bradford pass complete short right to Mike Sims-Walker for 6 yards (tackle by DeAngelo Hall),3.310,3.580
4,6:44,2,4,WAS 28,17,3,Sam Bradford pass incomplete short right intended for Mike Sims-Walker,3.580,2.870
4,6:37,3,4,WAS 28,17,3,Sam Bradford pass complete short left to Austin Pettis for 8 yards (tackle by Josh Wilson),2.870,4.240
4,6:03,1,10,WAS 20,17,3,"Sam Bradford pass incomplete short left intended for Steven Jackson. Penalty on Rob Jackson: Roughing the Passer, 10 yards (no play)",4.240,4.910
4,6:03,1,10,WAS 10,17,3,Sam Bradford pass incomplete short middle intended for Steven Jackson,4.910,4.190
4,5:54,2,10,WAS 10,17,3,"Penalty on Lance Kendricks: False Start, 5 yards (no play)",4.190,3.460
4,5:54,2,15,WAS 15,17,3,Sam Bradford pass incomplete short middle intended for Lance Kendricks,3.460,2.930
4,5:50,3,15,WAS 15,17,9,"Sam Bradford pass complete short left to Steven Jackson for 15 yards, touchdown",2.930,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,WAS 2,17,10,Josh Brown kicks extra point good,0.000,0.000
4,,,,STL 35,17,10,"Josh Brown kicks off 73 yards, touchback",0.000,0.280
4,5:45,1,10,WAS 20,17,10,Rex Grossman pass incomplete short middle intended for Santana Moss is intercepted by James Laurinaitis at WAS-34 and returned for 15 yards (tackle by Trent Williams),0.280,-4.310
4,5:30,1,10,WAS 19,17,10,Sam Bradford pass incomplete short middle intended for Danario Alexander,4.310,3.750
4,5:25,2,10,WAS 19,17,10,"Steven Jackson up the middle for 3 yards (tackle by Rocky McIntosh). Penalty on STL: Illegal Shift, 5 yards (no play)",3.750,3.090
4,5:06,2,15,WAS 24,17,10,Sam Bradford sacked by Stephen Bowen for -10 yards,3.090,1.090
4,4:42,3,25,WAS 34,17,10,"Sam Bradford sacked by Brian Orakpo for -5 yards. Sam Bradford fumbles (forced by Brian Orakpo), recovered by Sam Bradford at WAS-39",1.090,0.660
4,4:35,,,,17,10,Timeout #1 by St. Louis Rams,0.000,0.660
4,4:35,4,30,WAS 39,17,10,Donnie Jones punts 37 yards,0.660,0.380
4,4:27,1,10,WAS 2,17,10,Roy Helu right guard for 4 yards (tackle by Brady Poppinga),-0.380,-0.490
4,3:50,2,6,WAS 6,17,10,Roy Helu left tackle for 3 yards (tackle by Justin Bannan and James Laurinaitis),-0.490,-0.600
4,3:38,,,,17,10,Timeout #2 by St. Louis Rams,0.000,-0.600
4,3:38,3,3,WAS 9,17,10,Rex Grossman pass incomplete short right intended for Santana Moss,-0.600,-2.490
4,3:34,4,3,WAS 9,17,10,Saverio Rocca punts 63 yards,-2.490,-0.810
4,3:20,1,10,STL 28,17,10,Sam Bradford pass complete short right to Lance Kendricks for 7 yards (tackle by Rocky McIntosh),0.810,1.210
4,2:58,2,3,STL 35,17,10,Sam Bradford pass incomplete short left intended for Danario Alexander (defended by Barry Cofield),1.210,0.500
4,2:54,3,3,STL 35,17,10,Sam Bradford pass complete short middle to Lance Kendricks for 7 yards (tackle by O.J. Atogwe),0.500,1.730
4,2:31,1,10,STL 42,17,10,Sam Bradford pass incomplete deep left intended for Danario Alexander,1.730,1.190
4,2:26,2,10,STL 42,17,10,Sam Bradford sacked by Adam Carriker for -3 yards. Penalty on Rodger Saffold: Offensive Holding (Declined),1.190,0.100
4,2:20,3,13,STL 39,17,10,Sam Bradford pass incomplete short middle intended for Austin Pettis,0.100,-0.780
4,2:16,,,,17,10,Timeout #2 by Washington Redskins,0.000,-0.780
4,2:16,4,13,STL 39,17,10,Sam Bradford pass incomplete deep right intended for Austin Pettis,-0.780,-3.050
4,2:11,1,10,STL 38,17,10,Ryan Torain left tackle for 1 yard (tackle by Justin Bannan),3.050,2.640
4,2:07,,,,17,10,Timeout #3 by St. Louis Rams,0.000,2.640
4,2:07,2,9,STL 37,17,10,Ryan Torain left tackle for 6 yards (tackle by James Laurinaitis),2.640,2.740
4,2:00,3,3,STL 31,17,10,Ryan Torain left guard for 4 yards (tackle by James Laurinaitis),2.740,3.780
4,1:16,1,10,STL 27,17,10,Rex Grossman kneels for -1 yards,3.780,3.100
4,0:36,2,11,STL 28,17,10,Rex Grossman kneels for -1 yards,3.100,2.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
