Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3,7:31,2,15,OAK 32,0,17,Philip Rivers pass complete short middle to Keenan Allen for 13 yards (tackle by Charles Woodson),2.560,3.640
3,6:48,3,2,OAK 19,0,17,Philip Rivers pass incomplete deep right intended for Eddie Royal (defended by Tracy Porter),3.640,2.310
3,6:43,4,2,OAK 19,0,17,"Nick Novak 37 yard field goal no good, blocked by Tracy Porter, recovered by Ladarius Green and returned for 10 yards",2.310,2.310
3,5:49,4,2,OAK 19,0,17,Timeout #1 by San Diego Chargers,2.310,4.650
3,5:49,1,10,OAK 14,0,17,Ronnie Brown left tackle for 3 yards (tackle by Nick Roach and Tracy Porter),4.650,4.520
3,5:08,2,7,OAK 11,0,17,Philip Rivers pass incomplete short left intended for Keenan Allen,4.520,3.620
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
3,5:01,3,7,OAK 11,0,17,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",3.620,3.000
3,5:01,3,12,OAK 16,0,17,Philip Rivers pass incomplete deep left intended for Ladarius Green,3.000,2.380
3,4:56,4,12,OAK 16,3,17,Nick Novak 35 yard field goal good,2.380,3.000
3,4:56,,,SDG 35,3,17,"Nick Novak kicks off 70 yards, returned by Jacoby Ford for 24 yards (tackle by Jahleel Addae)",0.000,-0.150
3,4:44,1,10,OAK 19,3,17,Terrelle Pryor sacked by Sean Lissemore for -9 yards,0.150,-1.440
3,4:07,2,19,OAK 10,3,17,Terrelle Pryor left end for 1 yard (tackle by Manti Te'o),-1.440,-2.360
3,3:44,3,18,OAK 11,3,17,Terrelle Pryor pass complete short left to Marcel Reece for 9 yards (tackle by Reggie Walker),-2.360,-2.030
3,3:20,4,9,OAK 20,3,17,"Marquette King punts 50 yards, fair catch by Eddie Royal",-2.030,-0.940
3,3:13,1,10,SDG 30,3,17,Philip Rivers pass complete short middle to Antonio Gates for 5 yards (tackle by Nick Roach and Brian Sanford),0.940,1.070
3,2:49,2,5,SDG 35,3,23,"Danny Woodhead left tackle for -6 yards (tackle by Kevin Burnett). Danny Woodhead fumbles (forced by Kevin Burnett), recovered by Charles Woodson at SDG-25 and returned for 25 yards, touchdown",1.070,-7.000
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",,
3,2:37,,,SDG 2,3,24,Sebastian Janikowski kicks extra point good,0.000,0.000
3,2:37,,,OAK 35,3,24,"Sebastian Janikowski kicks off 72 yards, touchback",0.000,-0.280
3,2:37,1,10,SDG 20,3,24,"Philip Rivers pass complete short left to Antonio Gates for 5 yards (tackle by Brandian Ross). Penalty on D.J. Fluker: Personal Foul, 10 yards (no play)",0.280,-0.760
3,2:08,1,20,SDG 10,3,24,Philip Rivers pass complete short left to Danny Woodhead for 17 yards (tackle by Jack Crawford),-0.760,0.680
3,1:34,2,3,SDG 27,3,24,Philip Rivers pass incomplete short middle intended for Antonio Gates,0.680,-0.030
3,1:30,3,3,SDG 27,3,24,Philip Rivers pass complete short left to Eddie Royal for 6 yards (tackle by Tracy Porter),-0.030,1.140
3,0:59,1,10,SDG 33,3,24,Philip Rivers pass complete deep left to Vincent Brown for 51 yards (tackle by Charles Woodson),1.140,4.510
3,0:36,1,10,OAK 16,3,24,Philip Rivers pass complete short left to Ronnie Brown for 14 yards (tackle by Nick Roach and D.J. Hayden),4.510,6.740
3,0:10,1,2,OAK 2,3,24,Ronnie Brown up the middle for -3 yards (tackle by Nick Roach),6.740,5.150
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,OAK 5,9,24,"Philip Rivers pass complete short middle to Danny Woodhead for 5 yards, touchdown",5.150,7.000
4,15:00,,,OAK 2,10,24,Nick Novak kicks extra point good,0.000,0.000
4,15:00,,,SDG 35,10,24,"Nick Novak kicks off 65 yards, returned by Jacoby Ford for 16 yards (tackle by Darrell Stuckey)",0.000,0.140
4,14:52,1,10,OAK 16,10,24,Terrelle Pryor right end for 5 yards (tackle by Manti Te'o),-0.140,0.150
4,14:15,2,5,OAK 21,10,24,Terrelle Pryor sacked by Jarret Johnson for -3 yards,0.150,-1.070
4,13:41,3,8,OAK 18,10,24,"Terrelle Pryor sacked by Jarret Johnson and Larry English for -6 yards. Terrelle Pryor fumbles (forced by Jarret Johnson), recovered by Andre Gurode at OAK-11",-1.070,-2.490
4,12:57,4,15,OAK 11,10,24,"Marquette King punts 64 yards, returned by Eddie Royal for 21 yards (tackle by Jeremy Stewart)",-2.490,-1.990
4,12:45,1,10,SDG 46,10,24,Ronnie Brown up the middle for 1 yard (tackle by Pat Sims),1.990,1.590
4,12:19,2,9,SDG 47,10,24,Philip Rivers pass complete short left to Antonio Gates for 13 yards (tackle by D.J. Hayden and Kevin Burnett),1.590,2.920
4,11:42,1,10,OAK 40,10,24,"Penalty on Mike Harris: False Start, 5 yards (no play)",2.920,2.590
4,11:18,1,15,OAK 45,10,24,"Philip Rivers pass incomplete short left intended for Keenan Allen (defended by D.J. Hayden). Penalty on D.J. Hayden: Defensive Pass Interference, 15 yards (no play)",2.590,3.580
4,11:13,1,10,OAK 30,10,24,"Philip Rivers pass complete deep right to Vincent Brown for no gain. Penalty on Nick Becton: Illegal Formation, superseded. PENALTY on OAK, Personal Foul, 15 yards",3.580,4.580
4,11:06,1,10,OAK 15,10,24,Philip Rivers pass complete short middle to Danny Woodhead for 8 yards (tackle by D.J. Hayden),4.580,5.410
4,10:22,2,2,OAK 7,16,24,"Philip Rivers pass complete short middle to Keenan Allen for 7 yards, touchdown",5.410,7.000
4,10:22,,,OAK 2,17,24,Nick Novak kicks extra point good,0.000,0.000
4,10:22,,,SDG 35,17,24,"Nick Novak kicks off 67 yards, returned by Jacoby Ford for 22 yards (tackle by Jahleel Addae)",0.000,-0.280
4,10:09,1,10,OAK 20,17,24,Terrelle Pryor pass complete short right to Jamize Olawale for 11 yards (tackle by Marcus Gilchrist),0.280,1.000
4,9:44,1,10,OAK 31,17,24,Marcel Reece up the middle for 14 yards (tackle by Marcus Gilchrist),1.000,1.930
4,9:03,1,10,OAK 45,17,24,Marcel Reece left tackle for 1 yard,1.930,1.520
4,8:18,2,9,OAK 46,17,24,Terrelle Pryor pass complete short left to Jacoby Ford for 5 yards (tackle by Derek Cox),1.520,1.490
4,7:38,3,4,SDG 49,17,24,"Terrelle Pryor pass complete short right to Jeremy Stewart for 4 yards. Penalty on Mychal Rivera: Offensive Pass Interference, 10 yards (no play)",1.490,0.170
4,7:03,3,14,OAK 41,17,24,Terrelle Pryor pass complete deep right to Brice Butler for 20 yards (tackle by Derek Cox),0.170,2.980
4,6:28,1,10,SDG 39,17,24,Marcel Reece left guard for 4 yards (tackle by Corey Liuget and Marcus Gilchrist),2.980,2.980
4,5:56,2,6,SDG 35,17,24,Terrelle Pryor right end for 2 yards (tackle by Eric Weddle and Manti Te'o),2.980,2.540
4,5:13,3,4,SDG 33,17,24,Terrelle Pryor right end for 1 yard (tackle by Donald Butler),2.540,1.290
4,4:29,4,3,SDG 32,17,27,Sebastian Janikowski 50 yard field goal good,1.290,3.000
4,4:29,,,OAK 35,17,27,"Sebastian Janikowski kicks off 72 yards, touchback",0.000,-0.280
4,4:24,1,10,SDG 20,17,27,Philip Rivers pass complete short middle to Antonio Gates for 20 yards (tackle by Kevin Burnett),0.280,1.600
4,3:56,1,10,SDG 40,17,27,Philip Rivers pass complete short left to Keenan Allen for 16 yards (tackle by D.J. Hayden),1.600,2.650
4,3:26,1,10,OAK 44,17,27,Philip Rivers pass complete short middle to Keenan Allen for 24 yards (tackle by Charles Woodson),2.650,4.240
4,2:53,1,10,OAK 20,17,27,Philip Rivers pass complete short right to Danny Woodhead for 4 yards (tackle by Kevin Burnett),4.240,4.280
4,2:26,2,6,OAK 16,17,27,Philip Rivers pass complete short middle to Vincent Brown for 7 yards (tackle by Tracy Porter),4.280,5.140
4,2:03,1,9,OAK 9,17,27,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Brandian Ross),5.140,4.380
4,1:59,2,9,OAK 9,17,27,Philip Rivers pass complete short right to Danny Woodhead for 5 yards (tackle by Kevin Burnett),4.380,4.490
4,1:53,3,4,OAK 4,17,27,Philip Rivers pass incomplete short left intended for Keenan Allen is intercepted by D.J. Hayden at OAK--9,4.490,-0.280
4,1:48,1,10,OAK 20,17,27,Marcel Reece left guard for 7 yards (tackle by Richard Marshall and Sean Lissemore),0.280,0.280
4,1:40,1,10,OAK 20,17,27,Timeout #2 by San Diego Chargers,0.280,0.680
4,1:40,2,3,OAK 27,17,27,Marcel Reece left guard for 1 yard (tackle by Thomas Keiser). Penalty on Denarius Moore: Illegal Formation (Declined),0.680,0.100
4,1:33,3,2,OAK 28,17,27,Terrelle Pryor left end for -6 yards (tackle by Eric Weddle),0.100,0.100
4,1:25,3,2,OAK 28,17,27,Timeout #3 by San Diego Chargers,0.100,-1.900
4,1:25,4,8,OAK 22,17,27,"Marquette King punts 53 yards, out of bounds",-1.900,-0.610
4,1:16,1,10,SDG 25,17,27,Philip Rivers pass complete deep middle to Keenan Allen for 30 yards (tackle by Brandian Ross),0.610,2.590
4,0:53,1,10,OAK 45,17,27,Philip Rivers pass incomplete deep middle intended for Eddie Royal is intercepted by Charles Woodson at OAK-16 and returned for 13 yards (tackle by Danny Woodhead),2.590,-0.870
4,0:45,1,10,OAK 29,17,27,Terrelle Pryor kneels for -1 yards,0.870,0.190
4,0:22,2,11,OAK 28,17,27,Terrelle Pryor kneels for -1 yards,0.190,-0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
