Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3,12:32,1,10,MIA 20,10,10,Lamar Miller right end for 1 yard (tackle by Malcom Brown),0.280,-0.130
3,12:00,2,9,MIA 21,10,10,Lamar Miller for no gain (tackle by Alan Branch),-0.130,-0.820
3,11:29,3,9,MIA 21,10,10,"Jamil Douglas for -5 yards. Jamil Douglas fumbles, recovered by Ryan Tannehill at MIA-16",-0.820,-1.960
3,11:21,4,9,MIA 21,10,10,"Matt Darr punts 56 yards, returned by Keshawn Martin for 10 yards (tackle by Bobby McCain)",-1.960,-1.140
3,11:10,1,10,NWE 33,10,10,Tom Brady pass incomplete deep right intended for Danny Amendola,1.140,0.590
3,11:04,2,10,NWE 33,10,10,Tom Brady pass incomplete short left intended for Keshawn Martin,0.590,-0.100
3,10:58,3,10,NWE 33,10,10,Tom Brady pass incomplete short right intended for Rob Gronkowski (defended by Damontre Moore),-0.100,-1.180
3,10:54,4,10,NWE 33,10,10,"Ryan Allen punts 48 yards, returned by Jarvis Landry for 9 yards (tackle by Michael Williams)",-1.180,-0.810
3,10:41,1,10,MIA 28,10,10,Ryan Tannehill pass incomplete deep right intended for Jordan Cameron,0.810,0.260
3,10:35,2,10,MIA 28,10,10,Jay Ajayi right end for 2 yards (tackle by Rob Ninkovich),0.260,-0.160
3,10:06,3,8,MIA 30,10,10,Ryan Tannehill pass complete deep left to DeVante Parker for 29 yards (tackle by Duron Harmon and Logan Ryan),-0.160,2.850
3,9:25,1,10,NWE 41,10,10,Jay Ajayi right tackle for no gain (tackle by Malcom Brown),2.850,2.310
3,8:47,2,10,NWE 41,10,10,Jarvis Landry right end for 1 yard (tackle by Jerod Mayo),2.310,1.750
3,8:00,3,9,NWE 40,10,10,Ryan Tannehill pass incomplete deep right intended for Jordan Cameron,1.750,0.590
3,7:53,4,9,NWE 40,10,10,"Penalty on Ryan Tannehill: Delay of Game, 5 yards (no play)",0.590,0.270
3,7:53,4,14,NWE 45,10,10,"Matt Darr punts 45 yards, touchback",0.270,-0.280
3,7:44,1,10,NWE 20,10,10,Tom Brady pass incomplete deep right intended for Rob Gronkowski (defended by Neville Hewitt),0.280,-0.270
3,7:38,2,10,NWE 20,10,10,Tom Brady pass complete short middle to Brandon Bolden for -1 yards (tackle by Neville Hewitt),-0.270,-1.140
3,7:07,3,11,NWE 19,10,10,"Tom Brady pass incomplete short right intended for Keshawn Martin (defended by Brent Grimes). Penalty on Olivier Vernon: Roughing the Passer, 15 yards (no play)",-1.140,1.200
3,6:58,1,10,NWE 34,10,10,Tom Brady pass incomplete short left intended for Rob Gronkowski,1.200,0.660
3,6:52,2,10,NWE 34,10,10,Tom Brady pass complete short left to Danny Amendola for 9 yards (tackle by Michael Thomas),0.660,1.160
3,6:16,3,1,NWE 43,10,10,"Tom Brady pass complete deep right to Keshawn Martin for 28 yards (tackle by Shamiel Gary). Penalty on Keshawn Martin: Offensive Pass Interference, 10 yards (no play)",1.160,-0.160
3,5:49,3,11,NWE 33,10,10,Tom Brady pass incomplete deep middle intended for Brandon LaFell (defended by Tony Lippett),-0.160,-1.180
3,5:41,4,11,NWE 33,10,10,"Ryan Allen punts 56 yards, returned by Jarvis Landry for 11 yards (tackle by Dekoda Watson)",-1.180,-0.410
3,5:29,1,10,MIA 22,10,10,Lamar Miller middle for 1 yard (tackle by Malcom Brown),0.410,0.000
3,4:48,2,9,MIA 23,10,10,Ryan Tannehill pass complete short middle to Dion Sims for 7 yards (tackle by Jamie Collins),0.000,0.230
3,4:11,3,2,MIA 30,10,10,Ryan Tannehill pass complete deep left to Damien Williams for 22 yards (tackle by Devin McCourty),0.230,2.390
3,3:55,1,10,NWE 48,10,10,Lamar Miller right guard for no gain (tackle by Jamie Collins),2.390,1.850
3,3:31,2,10,NWE 48,10,10,"Ryan Tannehill pass complete short left to Lamar Miller for 2 yards (tackle by Malcolm Butler). Penalty on Jason Fox: Face Mask (15 Yards), 15 yards (no play)",1.850,-0.180
3,3:03,2,25,MIA 37,10,10,Ryan Tannehill pass complete short middle to Jarvis Landry for 12 yards (tackle by Jerod Mayo),-0.180,0.760
3,2:36,3,13,MIA 49,10,10,Ryan Tannehill pass complete short right to Greg Jennings for 12 yards (tackle by Malcolm Butler),0.760,0.660
,,,,,,,"MIA challenged the incomplete pass ruling, and the original play was overturned.",,
3,2:12,4,1,NWE 39,10,10,Lamar Miller right tackle for no gain (tackle by Jamie Collins and Alan Branch),0.660,-1.530
3,2:03,1,10,NWE 39,10,10,Steven Jackson left tackle for 2 yards (tackle by Kelvin Sheppard),1.530,1.260
3,1:47,2,8,NWE 41,10,10,Tom Brady pass incomplete short right intended for Rob Gronkowski,1.260,0.560
3,1:25,3,8,NWE 41,10,10,"Penalty on Danny Amendola: False Start, 5 yards (no play)",0.560,-0.100
3,1:25,3,13,NWE 36,10,10,Tom Brady pass complete short middle to Danny Amendola for 8 yards (tackle by Michael Thomas),-0.100,-0.460
3,1:03,4,5,NWE 44,10,10,"Ryan Allen punts 41 yards, fair catch by Jarvis Landry",-0.460,0.140
3,0:45,1,10,MIA 16,10,10,Ryan Tannehill pass complete short middle to Jarvis Landry for 19 yards (tackle by Malcolm Butler),-0.140,1.270
3,0:17,1,10,MIA 35,10,10,Ryan Tannehill pass complete short left to Greg Jennings for 8 yards (tackle by Leonard Johnson),1.270,1.800
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,MIA 43,10,10,Lamar Miller right end for 9 yards (tackle by Rob Ninkovich),1.800,2.390
4,14:19,1,10,NWE 48,10,10,Ryan Tannehill pass incomplete deep left intended for Jarvis Landry,2.390,1.850
4,14:09,2,10,NWE 48,10,10,Lamar Miller left guard for -2 yards (tackle by Akiem Hicks and Rob Ninkovich),1.850,0.890
4,13:29,3,12,,10,10,Ryan Tannehill pass incomplete short right intended for Lamar Miller,0.890,-0.060
4,13:18,4,12,,10,10,"Matt Darr punts 35 yards, returned by Danny Amendola for 21 yards (tackle by Neville Hewitt). Penalty on Brandon Bolden: Running Into the Kicker, 5 yards (no play)",-0.060,0.270
4,13:04,4,7,NWE 45,10,10,"Matt Darr punts 37 yards, fair catch by Danny Amendola. Penalty on Dekoda Watson: Offensive Holding, 4 yards",0.270,0.380
4,12:57,1,10,NWE 4,10,10,Tom Brady pass complete short left to Brandon LaFell for 8 yards (tackle by Neville Hewitt),-0.380,-0.200
4,12:44,2,2,NWE 12,10,10,Steven Jackson middle for 1 yard (tackle by Jordan Phillips),-0.200,-0.370
4,12:05,3,1,NWE 13,10,10,Tom Brady pass complete short left to Rob Gronkowski for 12 yards (tackle by Kelvin Sheppard),-0.370,0.610
4,11:26,1,10,NWE 25,10,10,Tom Brady pass incomplete deep left intended for Rob Gronkowski (defended by Brice McCain),0.610,0.060
4,11:17,2,10,NWE 25,10,10,Brandon Bolden left guard for no gain (tackle by Olivier Vernon),0.060,-0.620
4,10:46,3,10,NWE 25,10,10,Tom Brady pass complete short right to Rob Gronkowski for 6 yards (tackle by Reshad Jones),-0.620,-1.310
4,9:59,4,4,NWE 31,10,10,"Ryan Allen punts 51 yards, out of bounds",-1.310,-0.040
4,9:50,1,10,MIA 18,10,10,Ryan Tannehill pass complete short right to Dion Sims for 11 yards (tackle by Darius Fleming and Patrick Chung),0.040,0.870
4,9:18,1,10,MIA 29,10,10,Jay Ajayi right tackle for 1 yard (tackle by Jerod Mayo),0.870,0.460
4,8:43,2,9,MIA 30,10,10,Ryan Tannehill pass complete short middle to Jarvis Landry for 18 yards (tackle by Malcolm Butler),0.460,2.130
4,8:00,1,10,MIA 48,10,10,Ryan Tannehill pass complete deep right to DeVante Parker for 46 yards (tackle by Devin McCourty),2.130,5.830
4,7:44,1,6,NWE 6,10,10,Jay Ajayi right tackle for 4 yards (tackle by Rob Ninkovich),5.830,5.720
4,7:05,2,2,NWE 2,10,16,"Ryan Tannehill pass complete short left to Jordan Cameron for 2 yards, touchdown",5.720,7.000
4,7:05,,,NWE 2,10,17,Andrew Franks kicks extra point good,0.000,0.000
4,7:05,,,MIA 35,10,17,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.280
4,6:58,1,10,NWE 20,10,17,"Tom Brady sacked by Derrick Shelby for -6 yards. Tom Brady fumbles (forced by Derrick Shelby), recovered by Tom Brady at NWE-14",0.280,-1.070
4,6:16,2,15,NWE 15,10,17,James White right guard for 1 yard (tackle by Derrick Shelby),-1.070,-1.690
4,5:33,3,14,NWE 16,10,17,Tom Brady sacked by Olivier Vernon and Ndamukong Suh for -9 yards,-1.690,-2.490
4,5:05,4,23,NWE 7,10,17,"Ryan Allen punts 53 yards, returned by Jarvis Landry for 33 yards (tackle by Nate Ebner). Penalty on Matt Slater: Player Out of Bounds on Punt (Offsetting), Penalty on Tyler Patmon: Offensive Holding (Offsetting) (no play)",-2.490,-2.490
4,5:05,4,23,NWE 7,10,17,"Penalty on Joe Cardona: False Start, 3 yards (no play)",-2.490,-2.490
4,4:49,4,26,NWE 4,10,17,"Ryan Allen punts 54 yards, returned by Jarvis Landry for 23 yards (tackle by Matt Slater). Penalty on Damien Williams: Offensive Holding, 10 yards",-2.490,-2.590
4,4:41,1,10,NWE 45,10,17,Lamar Miller left end for no gain (tackle by Malcom Brown and Jabaal Sheard),2.590,2.040
4,4:00,2,10,NWE 45,10,17,Lamar Miller right guard for -1 yards (tackle by Akiem Hicks),2.040,1.220
4,3:27,3,11,NWE 46,10,17,Ryan Tannehill middle for 19 yards (tackle by Devin McCourty),1.220,3.780
4,2:33,1,10,NWE 27,10,17,Jay Ajayi right end for -2 yards (tackle by Jamie Collins),3.780,3.780
4,2:26,1,10,NWE 27,10,17,Timeout #1 by New England Patriots,3.780,2.960
4,2:26,2,12,NWE 29,10,17,Ryan Tannehill pass complete deep left to Dion Sims for 22 yards (tackle by Devin McCourty),2.960,5.600
4,2:18,1,7,NWE 7,10,17,Jay Ajayi right end for no gain (tackle by Patrick Chung),5.600,5.600
4,2:13,1,7,NWE 7,10,17,Timeout #2 by New England Patriots,5.600,4.760
4,2:13,2,7,NWE 7,10,17,Lamar Miller middle for 6 yards (tackle by Jamie Collins),4.760,4.760
4,2:08,2,7,NWE 7,10,17,Timeout #3 by New England Patriots,4.760,5.170
4,2:08,3,1,NWE 1,10,17,Lamar Miller right guard for no gain (tackle by Jabaal Sheard and Akiem Hicks),5.170,3.550
4,2:00,4,1,NWE 1,10,20,Andrew Franks 19 yard field goal good,3.550,3.000
4,2:00,,,MIA 35,10,20,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.280
4,1:56,1,10,NWE 20,10,20,Jimmy Garoppolo pass incomplete short left intended for James White,0.280,-0.270
4,1:52,2,10,NWE 20,10,20,Jimmy Garoppolo pass complete short left to Chris Harper for 6 yards (tackle by Tony Lippett),-0.270,-0.160
4,1:30,3,4,NWE 26,10,20,Jimmy Garoppolo pass incomplete short left intended for Scott Chandler (defended by Michael Thomas),-0.160,-1.630
4,1:23,4,4,NWE 26,10,20,Jimmy Garoppolo pass incomplete short middle intended for Brandon LaFell,-1.630,-3.840
4,1:19,1,10,NWE 26,10,20,Ryan Tannehill kneels for -1 yards,3.840,3.160
4,0:38,2,11,NWE 27,10,20,Ryan Tannehill kneels for -1 yards,3.160,2.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
