Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,0:15,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,0:15,2,1,TEN 20,19,14,"Trevor Lawrence pass incomplete intended for Zay Jones Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned. Trevor Lawrence pass complete deep right to Zay Jones for 20 yards, touchdown",4.320,7.000
2,0:11,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,0:11,,,TEN 15,20,14,Riley Patterson kicks extra point good,0.000,0.000
2,0:11,,,JAX 35,20,14,"Logan Cooke kicks off 45 yards, out of bounds",0.000,1.600
2,0:11,1,10,TEN 40,20,14,Ryan Tannehill pass complete short middle to Austin Hooper for 12 yards (tackle by Devin Lloyd),1.600,2.390
2,0:06,,,,,,Timeout #1 by Tennessee Titans,,
2,0:06,1,10,JAX 48,20,14,Ryan Tannehill pass complete short right to Julius Chestnut for 4 yards (tackle by Foyesade Oluokun),2.390,2.390
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,20,14,"Randy Bullock kicks off 58 yards, returned by Jamal Agnew for 31 yards. Penalty on Caleb Johnson: Offensive Holding, 10 yards (accepted) . Penalty on K'Lavon Chaisson: Taunting / Offense, 15 yards (declined)",0.000,0.810
3,14:48,1,10,JAX 28,20,14,Trevor Lawrence pass complete short left to Zay Jones for 9 yards (tackle by Terrance Mitchell),0.810,1.480
3,14:17,2,1,JAX 37,20,14,Trevor Lawrence pass complete short left to Zay Jones for 9 yards (tackle by Terrance Mitchell),1.480,1.990
3,13:48,1,10,JAX 46,20,14,Trevor Lawrence pass incomplete short middle intended for Dan Arnold (defended by Jeffery Simmons),1.990,1.450
3,13:43,2,10,JAX 46,20,14,Trevor Lawrence pass complete short middle to Evan Engram for 14 yards (tackle by Andrew Adams),1.450,2.920
3,13:05,1,10,TEN 40,20,14,"Trevor Lawrence scrambles left end for no gain (tackle by Jeffery Simmons). Penalty on Brandon Scherff: Offensive Holding, 10 yards (accepted) (no play)",2.920,2.260
3,12:43,1,20,TEN 50,20,14,Trevor Lawrence pass complete short left to Dan Arnold for 5 yards (tackle by Andrew Adams and Monty Rice),2.260,1.700
3,12:15,2,15,TEN 45,20,14,Jamycal Hasty up the middle for 10 yards (tackle by Andrew Adams and Monty Rice),1.700,2.340
3,11:32,3,5,TEN 35,20,14,Trevor Lawrence pass complete short right to Zay Jones for 9 yards (tackle by Amani Hooker),2.340,3.840
3,10:53,1,10,TEN 26,20,14,Travis Etienne right guard for -1 yards (tackle by DeMarcus Walker),3.840,3.160
3,10:15,2,11,TEN 27,20,14,Trevor Lawrence pass complete short left to Evan Engram for 5 yards (tackle by Terrance Mitchell),3.160,3.140
3,9:34,3,6,TEN 22,20,14,Trevor Lawrence pass complete short left to Jamal Agnew for 16 yards (tackle by Bud Dupree),3.140,5.830
3,8:39,,,,,,Timeout #1 by Jacksonville Jaguars,,
3,8:39,1,6,TEN 6,20,14,"Penalty on Bud Dupree: Neutral Zone Infraction, 3 yards (accepted) (no play)",5.830,6.510
3,8:39,1,3,TEN 3,20,14,Travis Etienne right guard for 2 yards (tackle by Kevin Strong and Tarell Basham),6.510,5.910
3,7:58,2,1,TEN 1,26,14,"Trevor Lawrence right end for 1 yard, touchdown. Penalty on Jeffery Simmons: Defensive Offside, 5 yards (declined)",5.910,7.000
3,7:53,,,TEN 15,26,14,"Penalty on Jawaan Taylor: False Start, 5 yards (accepted) (no play)",0.000,0.000
3,7:53,,,TEN 20,27,14,Riley Patterson kicks extra point good,0.000,0.000
3,7:53,,,JAX 35,27,14,"Riley Patterson kicks off 65 yards, touchback.",0.000,0.610
3,7:53,1,10,TEN 25,27,14,"Derrick Henry right guard for no gain (tackle by Roy Robertson-Harris). Penalty on Geoff Swaim: Illegal Crackback, 12 yards (accepted) (no play)",0.610,-0.640
3,7:39,1,22,TEN 13,27,14,Derrick Henry left tackle for 1 yard (tackle by Roy Robertson-Harris),-0.640,-1.540
3,7:01,2,21,TEN 14,27,14,Ryan Tannehill sacked by Arden Key for -6 yards,-1.540,-3.410
3,6:13,3,27,TEN 8,27,14,Ryan Tannehill pass complete short right to Chigoziem Okonkwo for -3 yards (tackle by Darious Williams and Arden Key),-3.410,-2.490
3,5:29,4,30,TEN 5,27,14,"Ryan Stonehouse punts 53 yards, returned by Jamal Agnew for 5 yards (tackle by Ryan Stonehouse). Penalty on Chris Claybrooks: Offensive Holding, 10 yards (accepted)",-2.490,-1.400
3,5:16,1,10,JAX 37,27,14,Trevor Lawrence pass complete short middle to Evan Engram for 21 yards (tackle by Andrew Adams),1.400,2.790
3,4:46,1,10,TEN 42,27,14,Travis Etienne left guard for 2 yards (tackle by Monty Rice and Teair Tart),2.790,2.510
3,4:06,2,8,TEN 40,27,14,Trevor Lawrence pass incomplete deep middle intended for Zay Jones (defended by Andrew Adams),2.510,1.820
3,3:56,,,,,,Timeout #1 by Tennessee Titans,,
3,3:56,3,8,TEN 40,27,14,"Trevor Lawrence pass incomplete deep left intended for Marvin Jones. Penalty on Terrance Mitchell: Defensive Pass Interference, 20 yards (accepted) (no play)",1.820,4.240
3,3:50,1,10,TEN 20,27,14,Travis Etienne left tackle for -1 yards (tackle by Bud Dupree and Naquan Jones),4.240,3.560
3,3:12,2,11,TEN 21,33,14,"Trevor Lawrence pass complete deep left to Evan Engram for 21 yards, touchdown",3.560,7.000
3,3:07,,,TEN 2,33,14,Two Point Attempt: Trevor Lawrence pass incomplete intended for intended for Christian Kirk,1.000,-1.000
3,3:07,,,JAX 35,33,14,"Riley Patterson kicks off 62 yards, returned by Julius Chestnut for 20 yards (tackle by Rayshawn Jenkins and Shaquille Quarterman)",0.000,0.480
3,3:01,1,10,TEN 23,33,14,Ryan Tannehill sacked by Folorunso Fatukasi for -4 yards,0.480,-0.670
3,2:19,2,14,TEN 19,33,14,Ryan Tannehill pass incomplete short left intended for Nick Westbrook-Ikhine (defended by Tre Herndon),-0.670,-1.360
3,2:13,3,14,TEN 19,33,14,Ryan Tannehill pass complete short right to Julius Chestnut for 4 yards (tackle by Andrew Wingard),-1.360,-1.830
3,1:46,4,10,TEN 23,33,14,"Ryan Stonehouse punts 51 yards, returned by Jamal Agnew for 9 yards (tackle by Kevin Rader). Penalty on Ty Summers: Running Into the Kicker, 5 yards (declined)",-1.830,-1.270
3,1:33,1,10,JAX 35,33,14,Trevor Lawrence pass complete short right to Marvin Jones for 22 yards (tackle by Joe Schobert),1.270,2.720
3,1:01,1,10,TEN 43,33,14,"Penalty on Luke Fortner: False Start, 5 yards (accepted) (no play)",2.720,2.390
3,0:44,1,15,TEN 48,33,14,Trevor Lawrence pass incomplete short left intended for Christian Kirk (defended by Amani Hooker),2.390,1.500
3,0:37,2,15,TEN 48,33,14,Trevor Lawrence pass complete short left to Zay Jones for 2 yards,1.500,1.090
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,TEN 46,33,14,Trevor Lawrence pass complete short middle to Evan Engram for 10 yards (tackle by Bud Dupree),1.090,0.890
4,14:13,4,3,TEN 36,33,14,Trevor Lawrence pass incomplete short right intended for Zay Jones (defended by Rashad Weaver),0.890,-1.330
4,14:09,1,10,TEN 36,33,14,"Derrick Henry aborted snap, recovered by Arden Key at TEN-30 (tackle by Dennis Daley)",1.330,-3.580
4,14:04,1,10,TEN 30,33,14,Travis Etienne left end for 7 yards (tackle by Kevin Byard and Greg Mabin),3.580,3.980
4,13:29,2,3,TEN 23,33,14,Travis Etienne up the middle for 5 yards (tackle by Andrew Adams),3.980,4.370
4,12:52,1,10,TEN 18,33,14,Travis Etienne up the middle for -2 yards (tackle by Rashad Weaver),4.370,3.560
4,12:15,2,12,TEN 20,33,14,Jamycal Hasty left guard for -1 yards (tackle by Bud Dupree),3.560,2.740
4,11:31,3,13,TEN 21,33,14,Trevor Lawrence pass complete short right to Christian Kirk for 7 yards (tackle by Dylan Cole),2.740,2.530
4,10:55,4,6,TEN 14,36,14,Riley Patterson 33 yard field goal good,2.530,3.000
4,10:52,,,JAX 35,36,14,"Riley Patterson kicks off 62 yards, returned by Julius Chestnut for 33 yards (tackle by Ty Summers)",0.000,1.330
4,10:45,1,10,TEN 36,36,14,"Penalty on Dennis Daley: False Start, 5 yards (accepted) (no play)",1.330,1.000
4,10:45,1,15,TEN 31,36,14,Ryan Tannehill pass complete deep left to Chris Conley for 27 yards (tackle by Andrew Wingard),1.000,2.790
4,10:21,1,10,JAX 42,36,14,Ryan Tannehill pass complete short right to Robert Woods for 5 yards,2.790,2.920
4,9:54,2,5,JAX 37,36,14,Ryan Tannehill pass complete short middle to Austin Hooper for 9 yards (tackle by Tre Herndon and Foyesade Oluokun),2.920,3.710
4,9:31,1,10,JAX 28,36,14,"Ryan Tannehill pass complete short left to Nick Westbrook-Ikhine for no gain. Penalty on Robert Woods: Offensive Pass Interference, 10 yards (accepted) (no play)",3.710,3.050
4,9:09,1,20,JAX 38,36,14,Ryan Tannehill pass incomplete deep left intended for Racey McMath (defended by Tyson Campbell),3.050,1.820
4,9:03,2,20,JAX 38,36,14,Ryan Tannehill pass complete short middle to Austin Hooper for 24 yards (tackle by Josh Allen),1.820,4.650
4,8:44,1,10,JAX 14,36,14,Ryan Tannehill pass complete short middle to Derrick Henry for 3 yards (tackle by Foyesade Oluokun and K'Lavon Chaisson),4.650,4.520
4,8:22,2,7,JAX 11,36,14,Ryan Tannehill scrambles up the middle for 8 yards (tackle by Foyesade Oluokun and Tre Herndon),4.520,6.510
4,7:59,1,3,JAX 3,36,14,Derrick Henry up the middle for 1 yard (tackle by DaVon Hamilton),6.510,5.720
4,7:28,2,2,JAX 2,36,14,Ryan Tannehill pass incomplete short middle intended for Nick Westbrook-Ikhine,5.720,4.950
4,7:20,3,2,JAX 2,36,20,"Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 2 yards, touchdown Replay Assistant challenged the pass completion ruling, and the play was upheld.",4.950,7.000
4,7:15,,,JAX 2,36,22,Two Point Attempt: Ryan Tannehill pass complete to to Chigoziem Okonkwo for no gain,1.000,1.000
4,7:15,,,TEN 35,36,22,"Randy Bullock kicks off 62 yards, returned by Jamal Agnew for 11 yards (tackle by Joseph Jones)",0.000,-0.280
4,7:10,1,10,JAX 14,36,22,Trevor Lawrence pass complete short right to Chris Manhertz for 21 yards (tackle by Greg Mabin),-0.280,1.270
4,6:31,1,10,JAX 35,36,22,Travis Etienne right guard for no gain (tackle by Monty Rice),1.270,0.720
4,5:46,2,10,JAX 35,36,22,Trevor Lawrence pass incomplete short right intended for Evan Engram,0.720,0.040
4,5:42,3,10,JAX 35,36,22,Trevor Lawrence scrambles right end for 7 yards (tackle by Andrew Adams),0.040,-0.590
4,5:34,,,,,,Timeout #2 by Tennessee Titans,,
4,5:34,4,3,JAX 42,36,22,Logan Cooke punts 49 yards,-0.590,0.380
4,5:24,1,10,TEN 9,36,22,Ryan Tannehill pass incomplete short middle intended for Robert Woods,-0.380,-0.780
4,5:20,2,10,TEN 9,36,22,Ryan Tannehill scrambles left end for 8 yards (tackle by Arden Key),-0.780,-0.480
4,4:44,3,2,TEN 17,36,22,Ryan Tannehill pass complete short middle to Nick Westbrook-Ikhine for 8 yards (tackle by Foyesade Oluokun),-0.480,0.610
4,4:27,1,10,TEN 25,36,22,Ryan Tannehill pass complete short right to Austin Hooper for 17 yards (tackle by Darious Williams),0.610,1.730
4,4:05,1,10,TEN 42,36,22,Ryan Tannehill pass incomplete short right intended for Robert Woods (defended by Darious Williams),1.730,1.190
4,3:59,2,10,TEN 42,36,22,Ryan Tannehill pass complete short left to Chigoziem Okonkwo for 8 yards (tackle by Devin Lloyd and Rayshawn Jenkins),1.190,1.550
4,3:33,3,2,TEN 50,36,22,Ryan Tannehill pass complete short left to Derrick Henry for 15 yards (tackle by Foyesade Oluokun and Tyson Campbell),1.550,3.250
4,3:13,1,10,JAX 35,36,22,Ryan Tannehill pass incomplete short middle intended for Nick Westbrook-Ikhine (defended by Tre Herndon),3.250,2.700
4,3:08,2,10,JAX 35,36,22,Ryan Tannehill pass complete short right to Chigoziem Okonkwo for 15 yards (tackle by Foyesade Oluokun and Devin Lloyd),2.700,4.240
4,2:43,1,10,JAX 20,36,22,Ryan Tannehill pass incomplete deep left intended for Racey McMath (defended by Tyson Campbell),4.240,3.690
4,2:36,2,10,JAX 20,36,22,Ryan Tannehill sacked by Josh Allen for -8 yards,3.690,1.950
4,2:14,3,18,JAX 28,36,22,Ryan Tannehill pass incomplete short right intended for Derrick Henry,1.950,1.590
4,2:07,4,18,JAX 28,36,22,Ryan Tannehill pass incomplete deep right intended for Racey McMath,1.590,-0.810
4,1:59,1,10,JAX 28,36,22,Travis Etienne right guard for 3 yards (tackle by Kevin Strong),0.810,0.670
4,1:51,,,,,,Timeout #3 by Tennessee Titans,,
4,1:51,2,7,JAX 31,36,22,Travis Etienne right guard for 4 yards (tackle by DeMarcus Walker and Naquan Jones),0.670,0.500
4,1:08,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,1:08,3,3,JAX 35,36,22,Travis Etienne up the middle for 6 yards (tackle by Andrew Adams and Monty Rice),0.500,1.660
4,0:28,1,10,JAX 41,36,22,Trevor Lawrence kneels for -1 yards,1.660,0.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
