Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3,12:36,1,10,BAL 44,10,14,Ray Rice right guard for 1 yard (tackle by Barkevious Mingo and Eric Martin),1.860,1.450
3,12:04,2,9,BAL 45,10,14,Joe Flacco pass complete short right to Marlon Brown for 8 yards (tackle by D'Qwell Jackson),1.450,1.820
3,11:17,3,1,CLE 47,10,14,Bernard Pierce right guard for 3 yards (tackle by Barkevious Mingo),1.820,2.650
3,10:45,1,10,CLE 44,10,14,Joe Flacco pass incomplete short left intended for Torrey Smith,2.650,2.110
3,10:41,2,10,CLE 44,10,14,Joe Flacco pass complete short left to Torrey Smith for 12 yards (tackle by D'Qwell Jackson and Joe Haden),2.110,3.450
3,10:00,1,10,CLE 32,10,14,"Joe Flacco pass complete short right to Deonte Thompson for 8 yards (tackle by Chris Owens). Penalty on Deonte Thompson: Illegal Touch Pass, 5 yards (no play)",3.450,3.120
3,9:32,1,15,CLE 37,10,14,Joe Flacco pass incomplete deep right intended for Marlon Brown,3.120,2.230
3,9:27,2,15,CLE 37,10,14,Joe Flacco pass incomplete deep left intended for Ed Dickson,2.230,1.550
3,9:22,3,15,CLE 37,10,14,Joe Flacco sacked by T.J. Ward for -8 yards,1.550,0.270
3,8:50,4,23,CLE 45,10,14,"Sam Koch punts 45 yards, touchback",0.270,-0.280
3,8:43,1,10,CLE 20,10,14,Jason Campbell pass complete short right to Greg Little for 5 yards (tackle by Lardarius Webb),0.280,0.410
3,8:13,2,5,CLE 25,10,14,"Jason Campbell pass incomplete short left intended for Greg Little (defended by Daryl Smith). Penalty on Daryl Smith: Unnecessary Roughness, 15 yards",0.410,1.600
3,8:09,1,10,CLE 40,10,14,Willis McGahee left guard for no gain (tackle by Courtney Upshaw and Daryl Smith),1.600,1.050
3,7:26,2,10,CLE 40,10,14,"Jason Campbell pass incomplete short left intended for Armanti Edwards. Penalty on Josh Gordon: Offensive Pass Interference, 10 yards (no play)",1.050,-0.300
3,7:21,2,20,CLE 30,10,14,Jason Campbell pass complete short right to Chris Ogbonnaya for 6 yards (tackle by Lardarius Webb),-0.300,-0.160
3,6:48,3,14,CLE 36,10,14,Jason Campbell pass complete short left to Josh Gordon for 13 yards (tackle by Corey Graham and James Ihedigbo),-0.160,-0.130
3,6:01,4,1,CLE 49,10,14,"Spencer Lanning punts 38 yards, muffed catch by Tandon Doss, recovered by Eric Martin and returned for no gain",-0.130,4.840
3,5:50,1,10,BAL 11,10,14,"Penalty on BAL: Defensive 12 On-field, 5 yards (no play)",4.840,5.990
3,5:50,1,5,BAL 6,10,14,Willis McGahee left guard for 2 yards (tackle by Terrell Suggs and James Ihedigbo),5.990,5.470
3,5:16,2,3,BAL 4,10,20,"Jason Campbell pass complete short right to Gary Barnidge for 4 yards, touchdown",5.470,7.000
3,5:16,,,BAL 2,10,21,Billy Cundiff kicks extra point good,0.000,0.000
3,5:16,,,CLE 35,10,21,"Billy Cundiff kicks off 60 yards, returned by Jacoby Jones for 22 yards (tackle by Armonty Bryant)",0.000,-0.740
3,5:06,1,10,BAL 27,10,21,Bernard Pierce left end for -3 yards (tackle by Ahtyba Rubin),0.740,-0.210
3,4:34,2,13,BAL 24,10,21,Joe Flacco pass complete short left to Jacoby Jones for 3 yards (tackle by Paul Kruger),-0.210,-0.490
3,3:57,3,10,BAL 27,10,21,Joe Flacco pass complete short left to Dallas Clark for 14 yards (tackle by T.J. Ward),-0.490,1.660
3,3:20,1,10,BAL 41,10,21,Joe Flacco pass incomplete short right intended for Ray Rice (defended by Paul Kruger),1.660,1.120
3,3:15,2,10,BAL 41,10,21,Ray Rice left guard for 3 yards (tackle by Craig Robertson and D'Qwell Jackson),1.120,0.830
3,2:33,3,7,BAL 44,10,21,Joe Flacco pass complete short right to Tandon Doss for 6 yards (tackle by Buster Skrine),0.830,-0.060
3,1:55,4,1,,10,21,"Sam Koch punts 42 yards, fair catch by Davone Bess",-0.060,0.380
3,1:48,1,10,CLE 8,10,21,Willis McGahee right guard for 2 yards (tackle by Arthur Jones),-0.380,-0.630
3,1:11,2,8,CLE 10,10,21,Jason Campbell pass complete short right to Jordan Cameron for 4 yards (tackle by Lardarius Webb),-0.630,-0.720
3,0:27,3,4,CLE 14,10,21,Jason Campbell left tackle for 1 yard (tackle by Corey Graham),-0.720,-2.440
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,CLE 15,10,21,"Spencer Lanning punts 53 yards, returned by Tandon Doss for 36 yards (tackle by Chris Ogbonnaya)",-2.440,-3.450
4,14:47,1,10,CLE 32,10,21,Joe Flacco pass complete short left to Marlon Brown for 14 yards (tackle by Joe Haden),3.450,4.370
4,14:18,1,10,CLE 18,10,21,Joe Flacco pass complete short right to Torrey Smith for 4 yards (tackle by Joe Haden),4.370,4.430
4,13:43,2,6,CLE 14,10,21,Joe Flacco pass complete short left to Deonte Thompson for 5 yards (tackle by Chris Owens),4.430,4.740
4,12:58,3,1,CLE 9,10,21,Vonta Leach right guard for 2 yards (tackle by John Hughes),4.740,5.600
4,12:15,1,7,CLE 7,16,21,"Joe Flacco pass complete short left to Marlon Brown for 7 yards, touchdown",5.600,7.000
4,12:15,,,,18,21,"Two Point Attempt: Joe Flacco pass complete to Marlon Brown, conversion succeeds",0.000,1.000
4,12:15,,,BAL 35,18,21,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,12:09,1,10,CLE 20,18,21,Jason Campbell pass incomplete short right intended for Davone Bess,0.280,-0.270
4,12:06,2,10,CLE 20,18,21,Jason Campbell pass incomplete short right intended for Chris Ogbonnaya,-0.270,-0.960
4,12:01,3,10,CLE 20,18,21,Jason Campbell pass complete deep middle to Greg Little for 46 yards (tackle by Corey Graham),-0.960,3.310
4,11:29,1,10,BAL 34,18,21,Willis McGahee right guard for no gain (tackle by Matt Elam),3.310,2.770
4,11:04,2,10,BAL 34,18,21,Jason Campbell pass incomplete short middle intended for Jordan Cameron,2.770,2.080
4,10:59,3,10,BAL 34,18,21,Jason Campbell pass incomplete short left intended for Josh Gordon,2.080,1.060
4,10:56,4,10,BAL 34,18,21,"Billy Cundiff punts 34 yards, touchback",1.060,-0.280
4,10:49,1,10,BAL 20,18,21,Joe Flacco pass complete short left to Marlon Brown for 6 yards (tackle by Buster Skrine),0.280,0.540
4,10:36,2,4,BAL 26,18,21,Ray Rice right guard for -2 yards (tackle by Barkevious Mingo and T.J. Ward),0.540,-0.430
4,9:56,3,6,BAL 24,18,21,"Joe Flacco sacked by Armonty Bryant for -10 yards. Penalty on T.J. Ward: Defensive Holding, 5 yards (no play)",-0.430,0.870
4,9:51,1,10,BAL 29,18,21,Joe Flacco pass incomplete short right intended for Jacoby Jones (defended by Chris Owens),0.870,0.330
4,9:47,2,10,BAL 29,18,21,Bernard Pierce right guard for 6 yards (tackle by Craig Robertson and D'Qwell Jackson),0.330,0.430
4,9:14,3,4,BAL 35,18,21,Joe Flacco pass complete short right to Jacoby Jones for 3 yards (tackle by Chris Owens),0.430,-0.850
4,8:47,4,1,BAL 38,18,21,Joe Flacco right guard for 2 yards (tackle by Jabaal Sheard and D'Qwell Jackson),-0.850,1.600
4,8:04,1,10,BAL 40,18,21,Joe Flacco pass complete short left to Jacoby Jones for 6 yards (tackle by D'Qwell Jackson),1.600,1.860
4,7:36,2,4,BAL 46,18,21,Ray Rice left tackle for 1 yard (tackle by Billy Winn),1.860,1.290
4,6:58,3,3,BAL 47,18,21,Joe Flacco sacked by Jabaal Sheard for -1 yards,1.290,-0.320
4,6:50,4,4,BAL 46,18,21,"Sam Koch punts 25 yards, out of bounds",-0.320,-0.870
4,6:44,1,10,CLE 29,18,21,Jason Campbell pass incomplete short left intended for Greg Little (defended by Corey Graham),0.870,0.330
4,6:41,2,10,CLE 29,18,21,Willis McGahee left guard for 7 yards (tackle by Courtney Upshaw and Jameel McClain),0.330,0.560
4,6:00,3,3,CLE 36,18,21,Jason Campbell left end for 12 yards (tackle by James Ihedigbo),0.560,2.130
4,5:25,1,10,CLE 48,18,21,Jason Campbell pass complete short right to Fozzy Whittaker for 8 yards (tackle by Jameel McClain),2.130,2.660
4,4:43,2,2,BAL 44,18,21,Willis McGahee right guard for 1 yard (tackle by Chris Canty),2.660,2.660
4,3:58,2,2,BAL 44,18,21,Timeout #1 by Cleveland Browns,2.660,2.080
4,3:58,3,1,BAL 43,18,21,Willis McGahee right guard for no gain (tackle by Haloti Ngata),2.080,2.080
4,3:12,3,1,BAL 43,18,21,Timeout #2 by Cleveland Browns,2.080,0.400
4,3:12,4,1,BAL 43,18,21,Jason Campbell pass complete short right to Davone Bess for 3 yards (tackle by Lardarius Webb),0.400,2.920
4,2:18,1,10,BAL 40,18,21,Willis McGahee right guard for 3 yards (tackle by Chris Canty),2.920,2.920
4,2:13,1,10,BAL 40,18,21,Timeout #1 by Baltimore Ravens,2.920,2.780
4,2:13,2,7,BAL 37,18,21,Jason Campbell pass complete short middle to Chris Ogbonnaya for 17 yards (tackle by Daryl Smith),2.780,2.780
4,2:05,2,7,BAL 37,18,21,Timeout #2 by Baltimore Ravens,2.780,4.240
4,2:05,1,10,BAL 20,18,21,Willis McGahee right guard for -3 yards (tackle by Matt Elam),4.240,3.290
4,2:00,2,13,BAL 23,18,21,"Jason Campbell pass complete short left to Chris Ogbonnaya for 14 yards (tackle by James Ihedigbo). Penalty on James Ihedigbo: Horse Collar Tackle, 5 yards",3.290,6.280
4,1:51,1,4,BAL 4,18,21,Willis McGahee right guard for no gain (tackle by Brandon Williams and Haloti Ngata),6.280,6.280
4,1:47,1,4,BAL 4,18,21,Timeout #3 by Baltimore Ravens,6.280,5.340
4,1:46,2,4,BAL 4,18,21,Willis McGahee right guard for no gain (tackle by Arthur Jones and James Ihedigbo),5.340,4.490
4,1:03,3,4,BAL 4,18,21,Willis McGahee left guard for no gain (tackle by Terrell Suggs and Lardarius Webb),4.490,4.490
4,0:17,3,4,BAL 4,18,21,Timeout #3 by Cleveland Browns,4.490,3.030
4,0:17,4,4,BAL 4,18,24,Billy Cundiff 22 yard field goal good,3.030,3.000
4,0:17,,,CLE 35,18,24,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
4,0:13,1,10,BAL 20,18,24,"Joe Flacco pass complete short left to Torrey Smith for 8 yards, lateral to Jacoby Jones for 6 yards (tackle by Joe Haden)",0.280,1.200
4,0:07,1,10,BAL 34,18,24,Joe Flacco pass complete short right to Ray Rice for 18 yards (tackle by Joe Haden and Craig Robertson),1.200,2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
