Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,3,7,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,3,7,Chuba Hubbard right guard for 2 yards (tackle by YaYa Diaby),0.610,0.330
3,14:21,2,8,CAR 27,3,7,Chuba Hubbard right end for -3 yards (tackle by Logan Hall),0.330,-0.760
3,13:39,3,11,CAR 24,3,7,Bryce Young pass incomplete short right intended for Stephen Sullivan,-0.760,-1.770
3,13:35,4,11,CAR 24,3,7,Johnny Hekker punts 38 yards downed by Sam Franklin,-1.770,-1.470
3,13:27,1,10,TAM 38,3,7,Baker Mayfield pass incomplete short right,1.470,0.920
3,13:20,2,10,TAM 38,3,7,Rachaad White up the middle for 1 yard (tackle by Derrick Brown and Yetur Gross-Matos),0.920,0.370
3,12:42,3,9,TAM 39,3,7,Baker Mayfield pass incomplete deep left intended for Mike Evans,0.370,-0.780
3,12:38,4,9,TAM 39,3,7,"Jake Camarda punts 61 yards, touchback.",-0.780,-0.280
3,12:30,1,10,CAR 20,3,7,"Penalty on Nash Jensen: False Start, 5 yards (accepted) (no play)",0.280,-0.310
3,12:30,1,15,CAR 15,3,7,Bryce Young pass complete short right to Jonathan Mingo for 10 yards (tackle by J.J. Russell),-0.310,0.410
3,11:44,2,5,CAR 25,3,7,Miles Sanders right tackle for 3 yards (tackle by William Gholston and Shaquil Barrett),0.410,0.100
3,11:00,3,2,CAR 28,3,7,Bryce Young sacked by Antoine Winfield for -9 yards,0.100,-2.140
3,10:18,4,11,CAR 19,3,7,"Johnny Hekker punts 50 yards, fair catch by Deven Thompkins at TB-31",-2.140,-1.000
3,10:10,1,10,TAM 31,3,7,Baker Mayfield pass incomplete deep right intended for Chris Godwin,1.000,0.460
3,10:04,2,10,TAM 31,3,7,Baker Mayfield pass complete short middle to Deven Thompkins for 4 yards (tackle by Troy Hill),0.460,0.300
3,9:26,3,6,TAM 35,3,7,Baker Mayfield sacked by Marquis Haynes for -8 yards,0.300,-1.570
3,8:50,4,14,TAM 27,3,7,"Jake Camarda punts 46 yards, returned by Ihmir Smith-Marsette for 8 yards (tackle by Kaevon Merriweather and Ko Kieft)",-1.570,-1.270
3,8:40,1,10,CAR 35,3,7,Chuba Hubbard up the middle for 1 yard (tackle by Vita Vea and Logan Hall),1.270,0.860
3,8:07,2,9,CAR 36,3,7,Bryce Young pass incomplete deep right intended for Mike Strachan,0.860,0.170
3,8:01,3,9,CAR 36,3,7,Bryce Young pass complete short left to Stephen Sullivan for 16 yards (tackle by Dee Delaney),0.170,2.390
3,7:18,1,10,TAM 48,3,7,Chuba Hubbard up the middle for 8 yards (tackle by Dee Delaney),2.390,2.930
3,6:37,2,2,TAM 40,3,7,Bryce Young pass complete deep left to Jonathan Mingo for 31 yards (tackle by Zyon McCollum),2.930,5.140
3,5:58,1,9,TAM 9,3,7,Chuba Hubbard up the middle for 8 yards (tackle by Antoine Winfield),5.140,5.910
3,5:10,2,1,TAM 1,9,7,"Chuba Hubbard up the middle for 1 yard, touchdown",5.910,7.000
3,5:04,,,TAM 15,10,7,Eddy Pineiro kicks extra point good,0.000,0.000
3,5:04,,,CAR 35,10,7,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,5:04,1,10,TAM 25,10,13,"Baker Mayfield pass complete deep left to Mike Evans for 74 yards (tackle by C.J. Henderson) TAM challenged the runner broke the plane ruling, and the original play was overturned. Baker Mayfield pass complete to Mike Evans for 75 yards, touchdown",0.610,7.000
3,4:54,,,CAR 15,10,14,Chase McLaughlin kicks extra point good,0.000,0.000
3,4:54,,,TAM 35,10,14,"Penalty on Brian Burns: Disqualification / Defense, 15 yards (accepted) (no play)",0.000,0.000
3,4:54,,,TAM 50,10,14,"Jake Camarda kicks off 50 yards, touchback.",0.000,0.610
3,4:54,1,10,CAR 25,10,14,Bryce Young pass incomplete short right intended for Adam Thielen,0.610,0.060
3,4:51,2,10,CAR 25,10,14,Bryce Young pass incomplete short left,0.060,-0.620
3,4:49,3,10,CAR 25,10,14,Bryce Young pass incomplete deep middle intended for DJ Chark (defended by Antoine Winfield),-0.620,-1.700
3,4:43,4,10,CAR 25,10,14,"Johnny Hekker punts 45 yards, fair catch by Deven Thompkins at TB-30",-1.700,-0.940
3,4:36,1,10,TAM 30,10,14,Rachaad White left end for 4 yards (tackle by Shy Tuttle),0.940,0.930
3,3:56,2,6,TAM 34,10,14,"Rachaad White left tackle for -5 yards (tackle by Marquis Haynes and Frankie Luvu). Penalty on Cody Mauch: Offensive Holding, 10 yards (declined)",0.930,-0.430
3,3:32,3,11,TAM 29,10,14,Baker Mayfield pass incomplete short left intended for Mike Evans,-0.430,-1.440
3,3:27,4,11,TAM 29,10,14,"Jake Camarda punts 48 yards, returned by Ihmir Smith-Marsette for -1 yards (tackle by Josh Hayes)",-1.440,-0.410
3,3:19,1,10,CAR 22,10,14,Chuba Hubbard up the middle for 5 yards (tackle by Christian Izien),0.410,0.540
3,2:48,2,5,CAR 27,10,14,Chuba Hubbard up the middle for 7 yards (tackle by J.J. Russell),0.540,1.200
3,2:11,1,10,CAR 34,10,14,Bryce Young sacked by YaYa Diaby for no gain,1.200,0.660
3,1:32,2,10,CAR 34,10,14,Bryce Young pass incomplete short right intended for Miles Sanders,0.660,-0.030
3,1:28,3,10,CAR 34,10,14,Bryce Young sacked by J.J. Russell for -9 yards,-0.030,-1.700
3,0:51,4,19,CAR 25,10,14,"Johnny Hekker punts 48 yards, returned by Deven Thompkins for 6 yards (tackle by Sam Franklin)",-1.700,-1.140
3,0:41,1,10,TAM 33,10,14,Baker Mayfield pass complete short middle to Rachaad White for 20 yards (tackle by Marquis Haynes),1.140,2.460
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 47,10,14,Rachaad White up the middle for 4 yards (tackle by Yetur Gross-Matos and Deion Jones),2.460,2.450
4,14:23,2,6,CAR 43,10,14,Baker Mayfield pass incomplete deep left intended for Mike Evans,2.450,1.750
4,14:16,3,6,CAR 43,10,14,"Baker Mayfield scrambles for no gain (tackle by Marquis Haynes). Penalty on Yetur Gross-Matos: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",1.750,3.050
4,13:48,1,10,CAR 38,10,14,Rachaad White right end for 11 yards (tackle by Xavier Woods),3.050,3.780
4,13:09,1,10,CAR 27,10,14,Deven Thompkins left end for 5 yards (tackle by Troy Hill),3.780,3.910
4,12:24,2,5,CAR 22,10,14,Chase Edmonds up the middle for 3 yards (tackle by Troy Hill and Marquis Haynes),3.910,3.640
4,11:43,3,2,CAR 19,10,20,"Chris Godwin right end for 19 yards, touchdown",3.640,7.000
4,11:36,,,CAR 15,10,21,Chase McLaughlin kicks extra point good,0.000,0.000
4,11:36,,,TAM 35,10,21,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,11:36,1,10,CAR 25,10,21,Chuba Hubbard left end for 7 yards (tackle by Zyon McCollum),0.610,1.010
4,11:00,2,3,CAR 32,10,21,Chuba Hubbard left tackle for 4 yards (tackle by Ryan Neal and J.J. Russell),1.010,1.330
4,10:24,1,10,CAR 36,10,21,Chuba Hubbard up the middle for 1 yard (tackle by Joe Tryon-Shoyinka and Anthony Nelson),1.330,0.930
4,9:39,2,9,CAR 37,10,21,Bryce Young pass complete short right to Miles Sanders for 6 yards (tackle by Dee Delaney and Joe Tryon-Shoyinka),0.930,1.030
4,8:53,3,3,CAR 43,10,21,"Bryce Young pass complete short left to Jonathan Mingo for 12 yards. Jonathan Mingo fumbles (forced by Christian Izien), recovered by Miles Sanders at TB-42",1.030,2.790
4,8:09,1,10,TAM 42,10,21,Miles Sanders up the middle for 4 yards (tackle by Vita Vea),2.790,2.780
4,7:24,2,6,TAM 38,10,21,Miles Sanders up the middle for no gain (tackle by Calijah Kancey),2.780,2.080
4,6:38,3,6,TAM 38,10,21,Bryce Young pass incomplete short right intended for Jonathan Mingo,2.080,0.720
4,6:34,4,6,TAM 38,10,21,Bryce Young pass complete deep right to DJ Chark for 30 yards (tackle by Carlton Davis),0.720,5.370
4,5:45,1,8,TAM 8,10,21,Bryce Young pass complete short right to Adam Thielen for 7 yards (tackle by Christian Izien),5.370,5.910
4,5:06,2,1,TAM 1,16,21,"Chuba Hubbard right guard for 1 yard, touchdown",5.910,7.000
4,5:02,,,TAM 2,16,21,"Two Point Attempt: Bryce Young pass incomplete, sacked by Baker Mayfield sacked by. Penalty on Joe Tryon-Shoyinka: Face Mask (15 Yards), 1 yard (accepted) (no play)",1.000,1.000
4,5:02,1,1,TAM 2,18,21,"Two Point Attempt: Bryce Young rushes, conversion succeeds.",1.000,1.000
4,5:02,,,CAR 35,18,21,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
4,5:02,1,10,TAM 25,18,21,Baker Mayfield pass complete short left to Mike Evans for 11 yards (tackle by Frankie Luvu),0.610,1.330
4,4:22,1,10,TAM 36,18,21,Rachaad White right tackle for 3 yards (tackle by Marquis Haynes),1.330,1.200
4,3:50,2,7,TAM 39,18,21,Baker Mayfield pass complete short left to Rachaad White for -4 yards (tackle by Frankie Luvu),1.200,-0.030
4,3:45,,,,,,Timeout #1 by Carolina Panthers,,
4,3:45,3,11,TAM 35,18,21,Baker Mayfield pass incomplete short left intended for Chris Godwin (defended by Donte Jackson),-0.030,-1.040
4,3:40,4,11,TAM 35,18,21,Jake Camarda punts 34 yards downed by Kaevon Merriweather,-1.040,-1.000
4,3:31,1,10,CAR 31,18,21,Chuba Hubbard up the middle for 5 yards (tackle by Christian Izien),1.000,1.140
4,3:00,2,5,CAR 36,18,21,Chuba Hubbard up the middle for 4 yards (tackle by Antoine Winfield and YaYa Diaby),1.140,0.960
4,2:27,3,1,CAR 40,18,21,Bryce Young pass incomplete short right,0.960,-0.720
4,2:21,4,1,CAR 40,18,21,Bryce Young pass deep right intended for Adam Thielen is intercepted by Antoine Winfield at TB-43 and returned for no gain,-0.720,-1.800
4,2:14,1,10,TAM 43,18,21,Rachaad White up the middle for 2 yards (tackle by LaBryan Ray and Frankie Luvu),1.800,1.520
4,2:10,,,,,,Timeout #2 by Carolina Panthers,,
4,2:10,2,8,TAM 45,18,21,Baker Mayfield pass complete short right to Mike Evans for 7 yards (tackle by D'Shawn Jamison),1.520,1.750
4,2:00,3,1,CAR 48,18,21,Rachaad White up the middle for 30 yards (tackle by Donte Jackson),1.750,4.370
4,1:13,1,10,CAR 18,18,21,Baker Mayfield kneels for -1 yards,4.370,3.670
4,0:38,2,11,CAR 19,18,21,Baker Mayfield kneels for -1 yards,3.670,2.870
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
