Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
1,2:10,2,1,NYJ 35,14,0,Gary Russell middle for 2 yards (tackle by Sione Pouha and Vernon Gholston),3.330,3.380
1,1:32,1,10,NYJ 33,14,0,JaMarcus Russell pass incomplete deep middle intended for Todd Watkins is intercepted by Darrelle Revis,3.380,-0.280
1,1:24,1,10,NYJ 20,14,0,Mark Sanchez pass incomplete deep right intended for Dustin Keller,0.280,-0.270
1,1:18,2,10,NYJ 20,14,0,Thomas Jones right tackle for 3 yards (tackle by Kirk Morrison),-0.270,-0.560
1,0:39,3,7,NYJ 23,14,0,Mark Sanchez pass incomplete short left intended for Dustin Keller,-0.560,-1.830
1,0:34,4,7,NYJ 23,14,0,Steve Weatherford middle for 16 yards (tackle by Isaiah Ekejiuba),-1.830,1.530
Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 39,14,0,Thomas Jones right end for 4 yards (tackle by Thomas Howard and Kirk Morrison),1.530,1.530
2,14:24,2,6,NYJ 43,14,0,Thomas Jones right end for 2 yards (tackle by Kirk Morrison),1.530,1.090
2,13:56,3,4,NYJ 45,14,0,Mark Sanchez pass incomplete short middle intended for Braylon Edwards (defended by Chris Johnson),1.090,-0.390
2,13:52,4,4,NYJ 45,14,0,"Steve Weatherford punts 45 yards, fair catch by Johnnie Lee Higgins",-0.390,0.380
2,13:46,1,10,OAK 10,14,0,Justin Fargas middle for 35 yards (tackle by Dwight Lowery),-0.380,1.930
2,13:08,1,10,OAK 45,14,0,Justin Fargas middle for 1 yard (tackle by Mike DeVito and Sione Pouha),1.930,1.520
2,12:24,2,9,OAK 46,14,0,JaMarcus Russell pass complete short right to Darrius Heyward-Bey for 4 yards (tackle by Darrelle Revis),1.520,1.360
2,11:41,3,5,,14,0,JaMarcus Russell pass incomplete short middle intended for Johnnie Lee Higgins,1.360,-0.060
2,11:33,4,5,,14,0,Shane Lechler punts 43 yards,-0.060,0.380
2,11:22,1,10,NYJ 7,14,0,Shonn Greene right end for 3 yards (tackle by Matt Shaughnessy),-0.380,-0.560
2,10:42,2,7,NYJ 10,14,0,Shonn Greene left tackle for 2 yards (tackle by Tommy Kelly and Kirk Morrison),-0.560,-0.840
2,10:08,,,,14,0,Timeout #1 by Oakland Raiders,0.000,-0.840
2,10:08,3,5,NYJ 12,14,0,Mark Sanchez pass complete short middle to David Clowney for 14 yards (tackle by Michael Huff),-0.840,0.670
2,9:27,1,10,NYJ 26,14,0,Thomas Jones middle for 7 yards (tackle by Thomas Howard),0.670,1.070
2,8:55,2,3,NYJ 33,14,0,Thomas Jones right tackle for 9 yards (tackle by Desmond Bryant),1.070,1.730
2,8:12,,,,14,0,Timeout #1 by New York Jets,0.000,1.730
2,8:12,1,10,NYJ 42,14,0,Mark Sanchez pass complete short middle to Braylon Edwards for 14 yards,1.730,2.650
2,7:32,1,10,OAK 44,14,0,"Thomas Jones right end for 2 yards (tackle by Tyvon Branch). Thomas Jones fumbles (forced by Tyvon Branch), ball out of bounds at OAK-42",2.650,2.380
2,6:59,2,8,OAK 42,14,0,Thomas Jones middle for 3 yards (tackle by Matt Shaughnessy and Desmond Bryant),2.380,2.080
2,6:24,3,5,OAK 39,14,0,"Mark Sanchez pass incomplete. Penalty on Stanford Routt: Defensive Holding, 5 yards (no play)",2.080,3.310
2,6:20,1,10,OAK 34,14,0,Shonn Greene right end for 26 yards (tackle by Michael Huff),3.310,5.370
2,5:56,1,8,OAK 8,20,0,"Shonn Greene left guard for 8 yards, touchdown",5.370,7.000
2,,,,OAK 2,21,0,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYJ 30,21,0,"Jay Feely kicks off 61 yards, returned by Jonathan Holland for 17 yards (tackle by Danny Woodhead)",0.000,0.000
2,,,,,21,0,--,0.000,0.670
2,5:45,1,10,OAK 26,21,0,Bruce Gradkowski pass incomplete deep right intended for Louis Murphy (defended by Darrelle Revis),0.670,0.130
2,5:38,2,10,OAK 26,21,0,Bruce Gradkowski pass incomplete short left intended for Gary Russell (defended by Calvin Pace),0.130,-0.560
2,5:35,3,10,OAK 26,21,0,Bruce Gradkowski pass complete short right to Zach Miller for 7 yards (tackle by David Harris),-0.560,-1.180
2,5:27,4,3,OAK 33,21,0,"Shane Lechler punts 61 yards, returned by Jim Leonhard for no gain. Penalty on Ryan Fowler: Offensive Holding, 3 yards",-1.180,0.380
2,5:14,1,10,NYJ 3,21,0,Thomas Jones right tackle for 6 yards (tackle by Kirk Morrison),-0.380,-0.340
2,4:39,2,4,NYJ 9,21,0,Thomas Jones right tackle for 8 yards (tackle by Tyvon Branch),-0.340,-0.060
2,4:03,1,10,NYJ 17,21,0,Thomas Jones right tackle for 1 yard (tackle by Tyvon Branch),-0.060,-0.420
2,3:24,2,9,NYJ 18,21,0,Mark Sanchez pass complete short left to Dustin Keller for 26 yards (tackle by Michael Huff),-0.420,1.860
2,2:39,1,10,NYJ 44,21,0,Shonn Greene right tackle for 11 yards (tackle by Michael Huff),1.860,2.590
2,2:00,1,10,OAK 45,21,0,Shonn Greene right tackle for 6 yards (tackle by Kirk Morrison),2.590,2.850
2,1:28,2,4,OAK 39,21,0,Shonn Greene right end for 1 yard (tackle by Tyvon Branch),2.850,2.280
2,1:16,3,3,OAK 38,21,0,Thomas Jones right end for 4 yards,2.280,3.310
2,1:15,,,,21,0,Timeout #2 by New York Jets,0.000,3.310
2,1:15,1,10,OAK 34,21,0,Shonn Greene left end for 4 yards (tackle by Thomas Howard),3.310,3.310
2,0:51,2,6,OAK 30,21,0,Shonn Greene left tackle for 2 yards (tackle by Desmond Bryant),3.310,2.870
2,0:12,3,4,OAK 28,21,0,Mark Sanchez pass complete short right to Wallace Wright for 7 yards,2.870,4.170
2,0:07,1,10,OAK 21,24,0,Jay Feely 39 yard field goal good,4.170,3.000
2,,,,NYJ 30,24,0,"Jay Feely kicks off 45 yards, returned by Luke Lawton for 17 yards (tackle by Eric Smith)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,24,0,"Sebastian Janikowski kicks off 58 yards, returned by Dwight Lowery for 17 yards (tackle by Isaiah Ekejiuba)",0.000,0.870
3,14:55,1,10,NYJ 29,24,0,David Clowney left end for 2 yards (tackle by Chris Johnson),0.870,0.600
3,14:30,2,8,NYJ 31,24,0,Thomas Jones right guard for 3 yards (tackle by Jon Alston),0.600,0.300
3,13:50,3,5,NYJ 34,24,0,Mark Sanchez pass incomplete short right intended for Dustin Keller,0.300,-1.110
3,13:45,4,5,NYJ 34,24,0,"Steve Weatherford punts 49 yards, returned by Johnnie Lee Higgins for -1 yards (tackle by Ahmad Carroll)",-1.110,0.140
3,13:37,1,10,OAK 16,24,0,Bruce Gradkowski pass complete short middle to Gary Russell for 3 yards (tackle by Bart Scott),-0.140,-0.180
3,13:04,2,7,OAK 19,24,0,Michael Bush right tackle for 4 yards (tackle by Bryan Thomas),-0.180,-0.450
3,12:25,3,3,OAK 23,24,0,Bruce Gradkowski pass complete short right to Louis Murphy for 6 yards (tackle by Darrelle Revis),-0.450,0.870
3,11:47,1,10,OAK 29,24,0,Bruce Gradkowski middle for 20 yards (tackle by Jim Leonhard),0.870,2.190
3,11:05,1,10,OAK 49,24,0,Michael Bush right tackle for 2 yards,2.190,1.920
3,10:24,2,8,NYJ 49,24,0,Bruce Gradkowski pass complete short left to Michael Bush for 6 yards (tackle by Kerry Rhodes),1.920,2.010
3,9:42,3,2,NYJ 43,24,0,Michael Bush left tackle for 10 yards (tackle by Dwight Lowery and Jim Leonhard),2.010,3.380
3,9:00,1,10,NYJ 33,24,0,Justin Fargas right tackle for no gain (tackle by Calvin Pace),3.380,2.840
3,8:20,2,10,NYJ 33,24,0,Bruce Gradkowski for 5 yards,2.840,2.810
3,7:43,3,5,NYJ 28,24,0,"Bruce Gradkowski sacked by Calvin Pace for -1 yards. Mike DeVito fumbles (forced by Calvin Pace), recovered by Mike DeVito at NYJ-34",2.810,-1.200
3,7:26,1,10,NYJ 34,24,0,Thomas Jones middle for 14 yards (tackle by Nnamdi Asomugha),1.200,2.130
3,6:57,1,10,NYJ 48,24,0,Thomas Jones middle for 3 yards (tackle by Nnamdi Asomugha and Tyvon Branch),2.130,1.990
3,6:18,2,7,OAK 49,24,0,Mark Sanchez pass incomplete short right intended for David Clowney,1.990,1.290
3,6:12,3,7,OAK 49,24,0,Mark Sanchez pass complete short middle to Wallace Wright for 14 yards (tackle by Stanford Routt),1.290,3.250
3,5:35,1,10,OAK 35,30,0,"Mark Sanchez pass complete deep right to David Clowney for 35 yards, touchdown",3.250,7.000
3,,,,OAK 2,31,0,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYJ 30,31,0,"Jay Feely kicks off 79 yards, touchback",0.000,0.280
3,5:28,1,10,OAK 20,31,0,Bruce Gradkowski pass complete short middle to Justin Fargas for 4 yards (tackle by David Harris),0.280,0.270
3,4:53,2,6,OAK 24,31,0,Justin Fargas right tackle for no gain (tackle by Bart Scott),0.270,-0.430
3,4:10,3,6,OAK 24,31,0,Bruce Gradkowski sacked by Calvin Pace for -3 yards,-0.430,-1.960
3,3:40,4,9,OAK 21,31,0,"Shane Lechler punts 61 yards, returned by Jim Leonhard for 4 yards (tackle by Jon Condo)",-1.960,-0.410
3,3:25,1,10,NYJ 22,31,0,Shonn Greene right end for 6 yards (tackle by Matt Shaughnessy),0.410,0.680
3,2:52,2,4,NYJ 28,31,0,Shonn Greene left tackle for 9 yards (tackle by Michael Huff),0.680,1.400
3,2:09,1,10,NYJ 37,31,0,Shonn Greene right tackle for 1 yard (tackle by Desmond Bryant),1.400,0.990
3,1:29,2,9,NYJ 38,31,0,Thomas Jones left guard for 6 yards (tackle by Tyvon Branch),0.990,1.090
3,0:50,3,3,NYJ 44,31,0,Thomas Jones right guard for 7 yards (tackle by Thomas Howard),1.090,2.320
3,0:13,1,10,OAK 49,31,0,Thomas Jones right guard for 26 yards (tackle by Chris Johnson),2.320,4.040
Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 23,31,0,Shonn Greene right end for 2 yards (tackle by Greg Ellis),4.040,3.770
4,14:23,2,8,OAK 21,31,0,Shonn Greene right guard for 4 yards (tackle by Thomas Howard),3.770,3.660
4,13:41,3,4,OAK 17,31,0,"Mark Sanchez pass incomplete short right intended for Shonn Greene (defended by Kirk Morrison). Penalty on Richard Seymour: Unnecessary Roughness, 9 yards",3.660,5.370
4,13:37,1,8,OAK 8,31,0,Thomas Jones right tackle for 3 yards (tackle by Richard Seymour),5.370,5.150
4,13:02,2,5,OAK 5,31,0,Thomas Jones left guard for 2 yards (tackle by Tyvon Branch),5.150,4.720
4,12:50,3,3,OAK 3,31,0,"Penalty on Mark Sanchez: Delay of Game, 5 yards (no play)",4.720,3.580
4,11:48,3,8,OAK 8,31,0,"Mark Sanchez sacked for -16 yards. Mark Sanchez fumbles, recovered by Mark Sanchez at OAK-20",3.580,2.120
4,11:19,4,20,OAK 20,31,0,Jay Feely 38 yard field goal no good,2.120,-0.810
4,11:17,1,10,OAK 28,31,0,Bruce Gradkowski pass incomplete short right intended for Louis Murphy (defended by Donald Strickland),0.810,0.260
4,11:13,2,10,OAK 28,31,0,Bruce Gradkowski pass incomplete short middle intended for Todd Watkins,0.260,-0.430
4,11:10,3,10,OAK 28,31,0,Bruce Gradkowski pass incomplete short middle intended for Todd Watkins (defended by Donald Strickland),-0.430,-1.500
4,11:04,4,10,OAK 28,31,0,"Shane Lechler punts 51 yards, fair catch by Jim Leonhard",-1.500,-0.340
4,10:57,1,10,NYJ 21,31,0,Shonn Greene left tackle for 3 yards (tackle by Desmond Bryant),0.340,0.210
4,10:20,2,7,NYJ 24,31,0,Mark Sanchez left end for 1 yard (tackle by Jay Richardson and Tommy Kelly),0.210,-0.360
4,9:31,3,6,NYJ 25,31,0,Mark Sanchez pass complete short middle to David Clowney for 19 yards (tackle by Chris Johnson),-0.360,1.860
4,8:47,1,10,NYJ 44,31,0,Shonn Greene right tackle for 21 yards (tackle by Michael Huff),1.860,3.250
4,8:00,1,10,OAK 35,31,0,Shonn Greene left tackle for 1 yard (tackle by Kirk Morrison),3.250,2.840
4,7:19,2,9,OAK 34,31,0,Shonn Greene left end for 1 yard (tackle by Kirk Morrison and Desmond Bryant),2.840,2.280
4,6:39,3,8,OAK 33,37,0,"Shonn Greene middle for 33 yards, touchdown",2.280,7.000
4,,,,OAK 2,38,0,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYJ 30,38,0,"Jay Feely kicks off 67 yards, returned by Jonathan Holland for 15 yards (tackle by Danny Woodhead)",0.000,0.040
4,6:23,1,10,OAK 18,38,0,Bruce Gradkowski pass complete short left to Justin Fargas for 5 yards (tackle by Bart Scott),0.040,0.280
4,5:53,2,5,OAK 23,38,0,Bruce Gradkowski pass complete short middle to Louis Murphy for 28 yards (tackle by Donald Strickland),0.280,2.320
4,5:27,1,10,NYJ 49,38,0,Justin Fargas middle for 5 yards (tackle by Marques Douglas),2.320,2.460
4,4:56,2,5,NYJ 44,38,0,Bruce Gradkowski pass complete short left to Louis Murphy for 10 yards (tackle by Jim Leonhard),2.460,3.310
4,4:30,1,10,NYJ 34,38,0,Bruce Gradkowski pass complete short right to Justin Fargas for 14 yards (tackle by Jim Leonhard),3.310,4.240
4,3:51,1,10,NYJ 20,38,0,Bruce Gradkowski pass incomplete deep left intended for Louis Murphy,4.240,3.690
4,3:46,,,,38,0,Timeout #1 by Oakland Raiders,0.000,3.690
4,3:46,2,10,NYJ 20,38,0,Bruce Gradkowski pass incomplete deep middle intended for Louis Murphy (defended by Darrelle Revis),3.690,3.010
4,3:42,3,10,NYJ 20,38,0,Bruce Gradkowski pass complete short middle to Louis Murphy for 14 yards (tackle by Donald Strickland),3.010,5.830
4,3:16,1,6,NYJ 6,38,0,Michael Bush right tackle for 5 yards (tackle by Eric Smith and Calvin Pace),5.830,5.910
4,2:48,2,1,NYJ 1,38,0,Michael Bush left guard for -1 yards (tackle by Mike DeVito),5.910,4.950
4,2:30,,,,38,0,Timeout #2 by Oakland Raiders,0.000,4.950
4,2:30,3,2,NYJ 2,38,0,Bruce Gradkowski pass incomplete short left intended for Darrius Heyward-Bey (defended by Dwight Lowery),4.950,3.250
4,2:26,,,,38,0,Timeout #3 by Oakland Raiders,0.000,3.250
4,2:26,4,2,NYJ 2,38,0,Bruce Gradkowski pass incomplete short middle intended for Louis Murphy (defended by Dwight Lowery),3.250,0.380
4,2:21,1,10,NYJ 2,38,0,Danny Woodhead middle for 6 yards (tackle by Desmond Bryant),-0.380,-0.340
4,1:58,2,4,NYJ 8,38,0,Danny Woodhead middle for 2 yards (tackle by Trevor Scott),-0.340,-0.480
4,1:18,,,,38,0,Timeout #1 by New York Jets,0.000,-0.480
4,1:18,3,2,NYJ 10,38,0,Danny Woodhead right tackle for 16 yards (tackle by Tyvon Branch),-0.480,0.670
4,0:30,1,10,NYJ 26,38,0,Kellen Clemens kneels for -1 yards,0.670,-0.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
