Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3,14:14,2,8,DEN 49,3,13,Drew Brees pass incomplete intended for Reche Caldwell (defended by Kelly Herndon),1.920,1.220
3,14:11,3,8,DEN 49,3,13,Drew Brees pass complete to Antonio Gates for 10 yards (tackle by Champ Bailey),1.220,2.980
3,13:32,1,10,DEN 39,3,13,LaDainian Tomlinson left guard for 1 yard (tackle by Mario Fatafehi),2.980,2.580
3,12:57,2,9,DEN 38,3,13,LaDainian Tomlinson right end for 1 yard (tackle by Marco Coleman and Reggie Hayward),2.580,2.020
3,12:16,3,8,DEN 37,3,13,Drew Brees pass incomplete intended for LaDainian Tomlinson,2.020,0.790
3,12:14,4,8,DEN 37,3,13,"Mike Scifres punts 27 yards, fair catch by Rod Smith",0.790,0.380
3,12:07,1,10,DEN 10,3,13,Jake Plummer pass complete to Jeb Putzier for 24 yards (tackle by Jerry Wilson),-0.380,1.200
3,11:24,1,10,DEN 34,3,13,"Jake Plummer pass complete to Quentin Griffin for 2 yards (tackle by Randall Godfrey). Quentin Griffin fumbles (forced by Randall Godfrey), recovered by Randall Godfrey at DEN-36 (tackle by Tom Nalen)",1.200,-3.180
3,11:17,1,10,DEN 36,3,13,LaDainian Tomlinson left guard for -4 yards (tackle by Raylee Johnson),3.180,2.100
3,10:37,2,14,DEN 40,3,13,Drew Brees pass complete to Antonio Gates for 6 yards (tackle by D.J. Williams),2.100,2.210
3,9:56,3,8,DEN 34,3,13,Drew Brees pass complete to Kassim Osgood for 17 yards (tackle by Kelly Herndon),2.210,4.440
3,9:33,1,10,DEN 17,3,13,LaDainian Tomlinson up the middle for -1 yards (tackle by D.J. Williams),4.440,3.720
3,8:57,2,11,DEN 18,3,13,Drew Brees pass complete to Eric Parker for 17 yards (tackle by John Lynch),3.720,6.970
3,8:16,1,1,DEN 1,3,13,LaDainian Tomlinson left guard for no gain (tackle by Monsanto Pope),6.970,5.910
3,7:46,2,1,DEN 1,9,13,"Drew Brees up the middle for 1 yard, touchdown",5.910,7.000
3,,,,DEN 2,10,13,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,10,13,"Nate Kaeding kicks off 64 yards, returned by Reuben Droughns for 30 yards (tackle by Hanik Milligan)",0.000,1.330
3,7:28,1,10,DEN 36,10,13,Quentin Griffin right guard for -1 yards (tackle by Randall Godfrey),1.330,0.660
3,6:51,2,11,DEN 35,10,13,Jake Plummer pass complete to Jeb Putzier for 16 yards (tackle by Donnie Edwards),0.660,2.320
3,6:06,1,10,SDG 49,10,13,Jake Plummer right end for 1 yard (tackle by Ben Leber),2.320,1.920
3,5:31,2,9,SDG 48,10,13,Jake Plummer pass complete to Quentin Griffin for -1 yards (tackle by Jerry Wilson),1.920,1.090
3,4:48,3,10,SDG 49,10,13,Jake Plummer pass incomplete intended for Rod Smith (defended by Sammy Davis),1.090,0.000
3,4:42,4,10,SDG 49,10,13,"Micah Knorr punts 49 yards, touchback. Penalty on Kassim Osgood: Roughing the Kicker, 15 yards (no play)",0.000,3.310
3,4:34,1,10,SDG 34,10,13,"Penalty on Rod Smith: False Start, 5 yards (no play)",3.310,2.980
3,4:33,1,15,SDG 39,10,13,Jake Plummer pass incomplete intended for Dwayne Carswell,2.980,2.090
3,4:29,2,15,SDG 39,10,13,Jake Plummer pass incomplete intended for Rod Smith (defended by Shaun Phillips),2.090,1.420
3,4:25,3,15,SDG 39,10,13,Jake Plummer pass complete to Jeb Putzier for 6 yards (tackle by Jerry Wilson),1.420,1.150
3,3:39,4,9,SDG 33,10,19,"Jake Plummer pass complete to Ashley Lelie for 33 yards, touchdown",1.150,7.000
3,,,,SDG 2,10,20,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,10,20,"Micah Knorr kicks off 74 yards, returned by Tim Dwight for 30 yards (tackle by Nate Jackson)",0.000,0.670
3,3:23,1,10,SDG 26,10,20,Drew Brees pass complete to Reche Caldwell for 14 yards (tackle by Al Wilson),0.670,1.600
3,2:41,1,10,SDG 40,10,20,Drew Brees pass complete to Antonio Gates for 6 yards (tackle by Kenoy Kennedy),1.600,1.860
3,1:59,2,4,SDG 46,10,20,Drew Brees pass complete to Antonio Gates for 8 yards (tackle by Kenoy Kennedy),1.860,2.520
3,1:22,1,10,DEN 46,10,20,LaDainian Tomlinson left tackle for 3 yards (tackle by Raylee Johnson),2.520,2.380
3,0:44,2,7,DEN 43,10,20,LaDainian Tomlinson up the middle for 1 yard (tackle by Marco Coleman),2.380,1.820
3,0:07,3,6,DEN 42,10,20,Drew Brees pass complete to Tim Dwight for 8 yards (tackle by Donnie Spragan),1.820,3.310
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 34,10,20,LaDainian Tomlinson up the middle for 1 yard (tackle by Donnie Spragan and Raylee Johnson),3.310,2.910
4,14:19,2,9,DEN 33,10,20,Drew Brees pass incomplete intended for Reche Caldwell (defended by Kelly Herndon),2.910,2.210
4,14:15,3,9,DEN 33,10,20,Drew Brees pass incomplete intended for Reche Caldwell (defended by John Lynch),2.210,1.150
4,14:10,4,9,DEN 33,13,20,Nate Kaeding 51 yard field goal good,1.150,3.000
4,,,,SDG 30,13,20,"Nate Kaeding kicks off 68 yards, returned by Reuben Droughns for 48 yards (tackle by Michael Turner)",0.000,2.260
4,13:55,1,10,DEN 50,13,20,Quentin Griffin right tackle for no gain (tackle by Ben Leber),2.260,1.710
4,13:17,2,10,DEN 50,13,20,Jake Plummer pass complete to Darius Watts for 17 yards (tackle by Ben Leber),1.710,3.380
4,12:39,1,10,SDG 33,13,20,Jake Plummer pass incomplete intended for Ashley Lelie,3.380,2.840
4,12:34,2,10,SDG 33,13,20,Ashley Lelie left end for -2 yards (tackle by Steve Foley),2.840,1.880
4,11:52,3,12,SDG 35,13,20,Jake Plummer pass complete to Darius Watts for 10 yards (tackle by Jerry Wilson),1.880,1.930
4,11:17,4,2,SDG 25,13,23,Jason Elam 43 yard field goal good,1.930,3.000
4,,,,DEN 30,13,23,"Micah Knorr kicks off 69 yards, returned by Tim Dwight for 21 yards (tackle by Terry Pierce)",0.000,0.410
4,11:06,1,10,SDG 22,13,23,Drew Brees pass incomplete intended for Reche Caldwell,0.410,-0.130
4,11:01,2,10,SDG 22,13,23,Drew Brees pass incomplete intended for Eric Parker,-0.130,-0.820
4,10:57,3,10,SDG 22,13,23,"Drew Brees pass incomplete intended for Kassim Osgood. Penalty on Kenoy Kennedy: Roughing the Passer, 15 yards (no play)",-0.820,1.400
4,10:52,1,10,SDG 37,13,23,LaDainian Tomlinson left guard for 3 yards (tackle by Marco Coleman),1.400,1.260
4,10:16,2,7,SDG 40,13,23,Drew Brees pass incomplete intended for LaDainian Tomlinson,1.260,0.560
4,10:09,3,7,SDG 40,13,23,Drew Brees right end for 1 yard (tackle by Reggie Hayward),0.560,-0.650
4,9:27,4,6,SDG 41,13,23,"Mike Scifres punts 59 yards, touchback",-0.650,-0.280
4,9:17,1,10,DEN 20,13,23,Quentin Griffin left end for 1 yard (tackle by Steve Foley),0.280,-0.130
4,8:37,2,9,DEN 21,13,23,Jake Plummer pass complete to Rod Smith for 10 yards (tackle by Sammy Davis),-0.130,1.000
4,7:54,1,10,DEN 31,13,23,Garrison Hearst up the middle for no gain (tackle by Igor Olshansky),1.000,0.460
4,7:10,2,10,DEN 31,13,23,Jake Plummer pass incomplete intended for Garrison Hearst (defended by Ben Leber),0.460,-0.230
4,7:04,3,10,DEN 31,13,23,Jake Plummer pass incomplete intended for Ashley Lelie,-0.230,-1.310
4,6:59,4,10,DEN 31,13,23,"Micah Knorr punts 55 yards, returned by Eric Parker for 30 yards (tackle by Nick Ferguson). Penalty on Michael Turner: Illegal Block Above the Waist, 10 yards",-1.310,0.220
4,6:43,1,10,SDG 15,13,23,Drew Brees pass incomplete intended for Tim Dwight (defended by Darius Holland),-0.220,-0.710
4,6:39,2,10,SDG 15,13,23,"Drew Brees pass complete to Reche Caldwell for 10 yards (tackle by Kelly Herndon). Penalty on Lorenzo Neal: Offensive Holding, 7 yards (no play)",-0.710,-1.290
4,6:13,2,17,SDG 8,13,23,Drew Brees pass complete to Reche Caldwell for 16 yards (tackle by Kelly Herndon),-1.290,-0.270
4,5:52,3,1,SDG 24,13,23,Drew Brees up the middle for 3 yards (tackle by Raylee Johnson),-0.270,0.740
4,5:18,1,10,SDG 27,13,23,Drew Brees pass complete to LaDainian Tomlinson for -1 yards (tackle by Champ Bailey),0.740,0.060
4,4:36,2,11,SDG 26,13,23,Drew Brees pass incomplete intended for Antonio Gates,0.060,-0.620
4,4:29,,,,13,23,Timeout #1 by San Diego Chargers,0.000,-0.620
4,4:29,3,11,SDG 26,13,23,"Drew Brees sacked by Raylee Johnson for -12 yards. Drew Brees fumbles (forced by Raylee Johnson), recovered by LaDainian Tomlinson at SDG-14",-0.620,-2.470
4,3:47,4,23,SDG 14,13,23,Mike Scifres punts 53 yards,-2.470,-1.140
4,3:38,1,10,DEN 33,13,23,"Quentin Griffin right tackle for 6 yards (tackle by Terrence Kiel). Penalty on Jamal Williams: Defensive Holding, 5 yards",1.140,1.860
4,3:33,1,10,DEN 44,13,23,Quentin Griffin left guard for 2 yards (tackle by Jamal Williams),1.860,1.590
4,3:27,,,,13,23,Timeout #2 by San Diego Chargers,0.000,1.590
4,3:27,2,8,DEN 46,13,23,Quentin Griffin right tackle for -1 yards (tackle by Ben Leber),1.590,0.760
4,3:21,,,,13,23,Timeout #3 by San Diego Chargers,0.000,0.760
4,3:21,3,9,DEN 45,13,23,Jake Plummer pass complete to Darius Watts for 7 yards (tackle by Donnie Edwards),0.760,0.070
4,2:33,,,,13,23,Timeout #1 by Denver Broncos,0.000,0.070
4,2:33,4,2,SDG 48,13,23,"Micah Knorr punts 48 yards, touchback",0.070,-0.280
4,2:26,1,10,SDG 20,13,23,Drew Brees pass incomplete intended for Kassim Osgood (defended by Champ Bailey),0.280,-0.270
4,2:20,2,10,SDG 20,13,23,Drew Brees up the middle for 9 yards (tackle by John Lynch),-0.270,0.230
4,2:00,3,1,SDG 29,13,23,Drew Brees up the middle for 2 yards (tackle by Al Wilson),0.230,1.000
4,1:36,1,10,SDG 31,13,23,"Drew Brees left tackle for 20 yards (tackle by John Lynch). Penalty on Roman Oben: Offensive Holding, 10 yards (no play)",1.000,0.340
4,1:27,1,20,SDG 21,13,23,Drew Brees pass complete to LaDainian Tomlinson for 4 yards (tackle by Kelly Herndon),0.340,-0.350
4,1:04,2,16,SDG 25,13,23,Drew Brees sacked by Reggie Hayward for -7 yards,-0.350,-2.190
4,0:32,3,23,SDG 18,13,23,Drew Brees sacked by Monsanto Pope for -2 yards,-2.190,-2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
