Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2,1:15,2,2,DEN 35,7,35,Kyle Orton pass incomplete deep left intended for Brandon Lloyd,1.280,0.560
2,1:10,,,,7,35,Timeout #2 by Denver Broncos,0.000,0.560
2,1:10,3,2,DEN 35,7,35,Kyle Orton pass complete short left to Eddie Royal for 4 yards (tackle by Javier Arenas),0.560,1.530
2,0:49,1,10,DEN 39,7,35,Kyle Orton pass complete short right to Brandon Lloyd for 14 yards (tackle by Eric Berry),1.530,2.460
2,0:39,,,,7,35,Timeout #3 by Denver Broncos,0.000,2.460
2,0:39,1,10,KAN 47,7,35,Kyle Orton pass complete short middle to Correll Buckhalter for 7 yards (tackle by Andy Studebaker),2.460,2.860
2,0:39,2,3,KAN 40,7,35,Kyle Orton spiked the ball,2.860,2.150
2,0:21,3,3,KAN 40,7,35,Kyle Orton pass incomplete short left intended for Jabar Gaffney (defended by Brandon Carr),2.150,0.590
2,0:18,4,3,KAN 40,7,35,Matt Prater 58 yard field goal no good,0.590,-4.110
2,0:01,1,10,DEN 22,10,35,Ryan Succop 40 yard field goal good,4.110,3.000
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,10,35,"Matt Prater kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,10,35,Matt Cassel pass incomplete short right intended for Jamaal Charles,0.280,-0.270
3,14:55,2,10,KAN 20,10,35,Jamaal Charles middle for 5 yards (tackle by Joe Mays),-0.270,-0.300
3,14:25,3,5,KAN 25,10,35,Matt Cassel pass incomplete short left intended for Terrance Copper,-0.300,-1.700
3,14:20,4,5,KAN 25,10,35,"Dustin Colquitt punts 44 yards, returned by Eddie Royal for 9 yards (tackle by Jackie Battle)",-1.700,-1.600
3,14:09,1,10,DEN 40,10,35,Kyle Orton pass incomplete short right intended for Brandon Lloyd (defended by Brandon Flowers),1.600,1.050
3,14:04,2,10,DEN 40,10,35,Knowshon Moreno middle for 4 yards (tackle by Glenn Dorsey),1.050,0.890
3,13:27,3,6,DEN 44,10,35,Kyle Orton pass complete short right to Knowshon Moreno for 23 yards (tackle by Derrick Johnson),0.890,3.380
3,12:48,1,10,KAN 33,10,35,Lance Ball middle for 4 yards (tackle by Glenn Dorsey),3.380,3.380
3,12:09,2,6,KAN 29,10,35,Kyle Orton pass complete short right to Brandon Lloyd for 8 yards (tackle by Eric Berry),3.380,4.170
3,11:29,1,10,KAN 21,10,35,Knowshon Moreno middle for 3 yards (tackle by Derrick Johnson),4.170,4.040
3,10:54,2,7,KAN 18,10,35,Kyle Orton pass incomplete short left intended for Demaryius Thomas,4.040,3.310
3,10:51,3,7,KAN 18,10,35,Kyle Orton pass complete short left to Eddie Royal for 12 yards (tackle by Ricky Price),3.310,5.830
3,10:11,1,6,KAN 6,10,35,Knowshon Moreno middle for 3 yards (tackle by Glenn Dorsey),5.830,5.530
3,9:30,2,3,KAN 3,10,41,"Tim Tebow pass complete short left to Spencer Larsen for 3 yards, touchdown",5.530,7.000
3,,,,KAN 2,10,42,Matt Prater kicks extra point good,0.000,0.000
3,,,,DEN 30,10,42,"Matt Prater kicks off 72 yards, returned by Javier Arenas for 18 yards (tackle by Eric Decker)",0.000,-0.140
3,9:19,1,10,KAN 16,10,42,Matt Cassel pass incomplete short left intended for Dwayne Bowe,-0.140,-0.660
3,9:14,2,10,KAN 16,10,42,Matt Cassel pass complete short right to Jamaal Charles for 16 yards (tackle by Champ Bailey and Brian Dawkins),-0.660,1.070
3,8:36,1,10,KAN 32,10,42,Matt Cassel pass incomplete short middle intended for Jamaal Charles (defended by D.J. Williams),1.070,0.530
3,8:31,2,10,KAN 32,10,42,Matt Cassel pass complete short right to Dwayne Bowe for 8 yards (tackle by Champ Bailey),0.530,0.890
3,8:06,3,2,KAN 40,10,42,Jamaal Charles left guard for 2 yards (tackle by Justin Bannan),0.890,1.730
3,7:34,1,10,KAN 42,10,42,Matt Cassel pass complete short right to Dwayne Bowe for 14 yards (tackle by Champ Bailey),1.730,2.650
3,7:07,1,10,DEN 44,10,42,Matt Cassel pass incomplete short left intended for Chris Chambers (defended by Kevin Vickerson),2.650,2.110
3,7:03,2,10,DEN 44,10,42,Matt Cassel pass complete short left to Thomas Jones for 19 yards (tackle by Nate Jones),2.110,3.910
3,6:42,1,10,DEN 25,10,42,"Matt Cassel pass complete to Dwayne Bowe for 24 yards. Dwayne Bowe fumbles (forced by Renaldo Hill), recovered by Dwayne Bowe at DEN-1",3.910,6.970
,,,,,,,"DEN challenged the pass completion ruling, and the play was upheld.",,
3,6:12,1,1,DEN 1,10,42,Thomas Jones right guard for no gain (tackle by Mario Haggan),6.970,5.910
3,5:37,2,1,DEN 1,10,42,Matt Cassel middle for no gain (tackle by Kevin Vickerson),5.910,5.170
3,4:51,3,1,DEN 1,10,42,Matt Cassel pass incomplete short right intended for Dwayne Bowe (defended by Champ Bailey),5.170,3.550
3,4:48,4,1,DEN 1,10,42,Jackie Battle right guard for no gain (tackle by Justin Bannan). Penalty on KAN: Illegal Shift (Declined),3.550,0.380
3,4:43,1,10,DEN 1,10,42,Kyle Orton pass incomplete deep left intended for Brandon Lloyd (defended by Brandon Carr),-0.380,-0.780
3,4:37,2,10,DEN 1,10,42,Knowshon Moreno right guard for 7 yards (tackle by Derrick Johnson),-0.780,-0.600
3,4:00,3,3,DEN 8,10,42,Kyle Orton pass incomplete short right intended for Brandon Lloyd (defended by Derrick Johnson),-0.600,-2.490
3,3:56,4,3,DEN 8,10,42,"Britton Colquitt punts 46 yards, returned by Javier Arenas for 16 yards (tackle by Lonie Paxton)",-2.490,-3.050
3,3:44,1,10,DEN 38,10,42,Jamaal Charles left tackle for -1 yards (tackle by Justin Bannan),3.050,2.370
3,3:13,2,11,DEN 39,10,42,Matt Cassel pass incomplete deep left intended for Chris Chambers,2.370,1.680
3,3:07,3,11,DEN 39,10,42,Matt Cassel pass complete short right to Jamaal Charles for 24 yards (tackle by Brian Dawkins),1.680,4.580
3,2:29,1,10,DEN 15,16,42,"Matt Cassel pass complete short right to Dwayne Bowe for 15 yards, touchdown",4.580,7.000
3,,,,DEN 2,17,42,Ryan Succop kicks extra point good,0.000,0.000
3,,,,KAN 30,17,42,"Ryan Succop kicks off 74 yards, returned by Demaryius Thomas for 38 yards (tackle by Ricky Price)",0.000,1.200
3,2:15,1,10,DEN 34,17,42,Knowshon Moreno left tackle for 9 yards (tackle by Jovan Belcher),1.200,1.870
3,1:38,2,1,DEN 43,17,42,Knowshon Moreno right tackle for no gain (tackle by Ron Edwards and Tamba Hali),1.870,1.160
3,0:59,3,1,DEN 43,17,42,Spencer Larsen middle for 14 yards (tackle by Eric Berry),1.160,2.720
3,0:19,1,10,KAN 43,17,42,Knowshon Moreno right tackle for 4 yards (tackle by Derrick Johnson),2.720,2.720
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,KAN 39,17,42,Knowshon Moreno left guard for 2 yards (tackle by Shaun Smith),2.720,2.280
4,14:26,3,4,KAN 37,17,42,Kyle Orton pass complete short left to Brandon Lloyd for 10 yards,2.280,3.780
4,13:59,1,10,KAN 27,17,42,Knowshon Moreno right tackle for -5 yards (tackle by Derrick Johnson),3.780,2.560
4,13:20,2,15,KAN 32,17,42,Kyle Orton pass complete short left to Demaryius Thomas for 16 yards (tackle by Brandon Carr),2.560,4.510
4,12:38,1,10,KAN 16,17,42,Tim Tebow middle for 1 yard (tackle by Tyson Jackson),4.510,4.050
4,11:55,2,9,KAN 15,17,48,"Kyle Orton pass complete short left to Brandon Lloyd for 15 yards, touchdown",4.050,7.000
,,,,,,,"DEN challenged the incomplete pass ruling, and the original play was overturned.",,
4,,,,KAN 2,17,49,Matt Prater kicks extra point good,0.000,0.000
4,,,,DEN 30,17,49,"Matt Prater kicks off 71 yards, returned by Verran Tucker for 18 yards (tackle by Jarvis Moss)",0.000,-0.060
4,11:41,1,10,KAN 17,17,49,Matt Cassel pass incomplete deep right intended for Jamaal Charles,-0.060,-0.580
4,11:34,2,10,KAN 17,17,49,Matt Cassel pass complete short middle to Terrance Copper for 14 yards (tackle by Nate Jones),-0.580,1.000
4,10:58,1,10,KAN 31,17,49,Matt Cassel pass complete deep middle to Dwayne Bowe for 23 yards (tackle by Darcel McBath),1.000,2.520
4,10:15,1,10,DEN 46,17,49,Matt Cassel pass incomplete short right intended for Dwayne Bowe,2.520,1.980
4,10:10,2,10,DEN 46,17,49,Matt Cassel pass complete short right to Dwayne Bowe for 14 yards (tackle by Champ Bailey),1.980,3.450
4,9:34,1,10,DEN 32,17,49,Matt Cassel pass incomplete deep right intended for Dwayne Bowe,3.450,2.900
4,9:28,2,10,DEN 32,17,49,Jamaal Charles left tackle for 6 yards (tackle by Jarvis Moss),2.900,3.010
4,9:05,3,4,DEN 26,17,49,Jamaal Charles right end for 2 yards (tackle by Mario Haggan),3.010,1.990
4,8:34,4,2,DEN 24,17,49,Jackie Battle middle for 4 yards (tackle by Kevin Vickerson),1.990,4.240
4,8:11,1,10,DEN 20,17,49,Matt Cassel pass incomplete deep right intended for Tony Moeaki (defended by Darcel McBath),4.240,3.690
4,8:06,2,10,DEN 20,17,49,Matt Cassel pass complete short right to Chris Chambers for 11 yards (tackle by Perrish Cox),3.690,5.140
4,7:43,1,9,DEN 9,17,49,Matt Cassel pass complete short right to Terrance Copper for 3 yards (tackle by Brian Dawkins),5.140,4.950
4,7:09,2,6,DEN 6,17,49,Matt Cassel pass incomplete short middle intended for Dwayne Bowe,4.950,4.040
4,7:05,,,,17,49,Timeout #1 by Kansas City Chiefs,0.000,4.040
4,7:05,3,6,DEN 6,17,49,Matt Cassel pass incomplete short right intended for Tony Moeaki (defended by Brian Dawkins),4.040,2.990
4,7:01,4,6,DEN 6,17,49,"Penalty on Matt Cassel: Delay of Game, 5 yards (no play)",2.990,2.700
4,7:01,4,11,DEN 11,23,49,"Matt Cassel pass complete short left to Chris Chambers for 11 yards, touchdown. Penalty on Champ Bailey: Defensive Pass Interfere (Declined)",2.700,7.000
4,,,,,23,49,"Two Point Attempt: Matt Cassel pass incomplete intended for Dwayne Bowe, conversion fails",1.000,-1.000
4,,,,,23,49,"Ryan Succop kicks onside 8 yards. Penalty on KAN: Illegal Formation, 5 yards (no play)",0.000,0.000
4,,,,KAN 25,23,49,Ryan Succop kicks onside 17 yards,0.000,2.790
4,6:52,1,10,KAN 42,23,49,Knowshon Moreno right guard for 2 yards (tackle by Jovan Belcher),2.790,2.510
4,6:12,2,8,KAN 40,23,49,Knowshon Moreno middle for 4 yards (tackle by Glenn Dorsey),2.510,2.340
4,5:31,3,4,KAN 36,23,49,Kyle Orton pass incomplete short right intended for Daniel Graham (defended by Jovan Belcher),2.340,0.890
4,5:27,4,4,KAN 36,23,49,"Britton Colquitt punts 36 yards, touchback",0.890,-0.280
4,5:16,1,10,KAN 20,23,49,Matt Cassel pass incomplete short middle intended for Terrance Copper (defended by Marcus Thomas),0.280,-0.270
4,5:11,2,10,KAN 20,23,49,Matt Cassel pass complete short middle to Jamaal Charles for 23 yards (tackle by Darcel McBath),-0.270,1.800
4,4:43,1,10,KAN 43,23,49,"Matt Cassel pass incomplete deep left intended for Terrance Copper. Penalty on Jake O'Connell: Offensive Holding, 10 yards (no play)",1.800,1.140
4,4:38,1,20,KAN 33,23,49,"Matt Cassel pass incomplete deep middle intended for Chris Chambers (defended by Perrish Cox). Penalty on Branden Albert: Offensive Holding, 10 yards (no play)",1.140,0.480
4,4:32,1,30,KAN 23,23,49,Matt Cassel pass complete short left to Jamaal Charles for 12 yards (tackle by D.J. Williams),0.480,0.170
4,4:27,2,18,KAN 35,23,49,Matt Cassel pass complete short right to Dwayne Bowe for no gain,0.170,-0.490
4,3:49,3,18,KAN 35,23,49,Matt Cassel middle for 3 yards (tackle by Champ Bailey),-0.490,-0.850
4,3:38,,,,23,49,Timeout #2 by Kansas City Chiefs,0.000,-0.850
4,3:38,4,15,KAN 38,23,49,Matt Cassel pass incomplete deep left intended for Chris Chambers. Penalty on Chris Chambers: Offensive Pass Interfere (Declined),-0.850,-3.050
4,3:30,1,10,KAN 38,23,49,Knowshon Moreno middle for 4 yards (tackle by Wallace Gilberry),3.050,3.050
4,2:48,2,6,KAN 34,23,49,Knowshon Moreno right tackle for 1 yard (tackle by Jovan Belcher),3.050,2.480
4,2:06,3,5,KAN 33,23,49,Knowshon Moreno right guard for 1 yard (tackle by Shaun Smith),2.480,1.270
4,2:00,4,4,KAN 32,23,49,Kyle Orton pass complete short right to Correll Buckhalter for 2 yards (tackle by Eric Berry),1.270,-1.000
4,1:55,1,10,KAN 31,23,49,Matt Cassel pass complete short right to Leonard Pope for 8 yards (tackle by Kyle McCarthy),1.000,1.540
4,1:28,2,2,KAN 39,23,49,Matt Cassel pass complete short middle to Terrance Copper for 6 yards (tackle by Kyle McCarthy and Syd'Quan Thompson),1.540,1.930
4,0:58,1,10,KAN 45,23,49,Matt Cassel pass complete deep left to Terrance Copper for 20 yards (tackle by Perrish Cox),1.930,3.250
4,0:28,1,10,DEN 35,23,49,Matt Cassel pass incomplete short right intended for Verran Tucker,3.250,2.700
4,0:24,2,10,DEN 35,23,49,Matt Cassel pass complete short right to Leonard Pope for 13 yards,2.700,4.110
4,0:15,1,10,DEN 22,29,49,"Matt Cassel pass complete deep middle to Dwayne Bowe for 22 yards, touchdown",4.110,7.000
4,0:10,,,,29,49,Timeout #2 by Denver Broncos,0.000,0.000
4,,,,,29,49,"Penalty on Leonard Pope: False Start, 5 yards (no play)",0.000,1.000
4,,,,,29,49,"Two Point Attempt: Matt Cassel pass incomplete intended for Dwayne Bowe, conversion fails",1.000,-1.000
4,,,,KAN 30,29,49,Ryan Succop kicks off 45 yards,0.000,1.600
4,0:10,1,10,DEN 40,29,49,Kyle Orton kneels for -1 yards,1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
